NatEmis,ProvinceCD,Province,Institution_Name,Name,Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuildings,ExDept,PaypointNo,ComponentNo,ResponsibilityCode,ExamNo,New_ExamsNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,StreetName,Street,StreetType,Township_Village,Suburb,Town_City,Postal Code,StreetAddress,Box_P_Bag,Post Office,PostalAddress,Telephone,TEL LENGTH,cellno,CELL LENGTH,Urban_Rural,Section21,Section21_Funct,Quintile,NAS,NodalArea,NAT,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,Snap_Learners_2011,Educator_Numbers_2011,MAIN_SATELITE,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
904220415,9,LP,LAERSKOOL PIETERSBURG NOORD,PIETERSBURG,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),850011,413952,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,29.45441,-23.90118,NEIMS 2007,100,PIETERSBURG,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM354,POLOKWANE LOCAL MUNICIPALITY,93504020,20,91215023,PIETERSBURG CENTRAL,NOT APPLICABLE,CAPRICORN,PIETERSBURG,A.N,VISAGIE,,BICARD STREET,BICARD,STREET,,,PIETERSBURG,0700,"BICARD STREET,PIETERSBURG,0700",P.O.BOX2501,,"P.O.BOX2501,2501",01529710767,11,0828049766,10,URBAN,YES,TO BE UPDATED,5,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,862,24,865,24,861,25,867,22,838,22,,TRUE,3,4,7
800009571,8,MP,LAERSKOOL PIONIER,PIONIER,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,TRANSVAAL EDUCATION DEPARTMENT(TED),200618,200618,800009571,NOT APPLICABLE,,NOT APPLICABLE,29.87893,-27.36607,TO BE UPDATED,216,VOLKRUST,DC30,GERT SIBANDE DISTRICT MUNICIPALITY,MP304,SEME LOCAL MUNICIPALITY,83004004,4,52501003,UTRECHT (NU),GERT SIBANDE,NOT APPLICABLE,VOLKSRUST,MR JC,NELL,20,20 SCHOON STREET,SCHOON,STREET,,,VOLKSRUST,2470,"20 SCHOON STREET,VOLKSRUST,2470",P.O.BOX  4,VOLKSRUST,"P.O.BOX  4,VOLKSRUST,2470",0177355066,10,0832703858,10,TO BE UPDATED,YES,ABCDE,5,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,732,30,711,26,715,40,730,30,743,30,,TRUE,29,32,61
700270363,7,GT,LAERSKOOL RAPPORTRYER,RAPPORTRYER,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),99,902079,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,27.6818033335,-26.1675816672,GDE2009,199,RANDFONTEIN,DC48,WEST RAND DISTRICT MUNICIPALITY,GT482,RANDFONTEIN LOCAL MUNICIPALITY,74802004,4,70205025,RANDPOORT,NOT APPLICABLE,GAUTENG WEST,TO BE UPDATED,C,STOOP,62,62 BOTHA STREET,BOTHA,STREET,RANDGATE,,RANDFONTEIN,1763,"62 BOTHA STREET,RANDGATE,RANDFONTEIN,1763",P.O.BOX 3626,RANDGATE,"P.O.BOX 3626,RANDGATE,1763",0114122804,10,0829015328,10,URBAN,YES,ACD,5,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,1333,39,1331,49,1360,46,1380,38,1315,40,,TRUE,14,11,25
996606307,9,LP,LAERSKOOL ROOSSENEKAL,ROOSSENEKAL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,TRANSVAAL EDUCATION DEPARTMENT(TED),99,410124,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,29.92844,-25.2155,NEIMS 2007,121,MIDDELBURG,DC47,GREATER SEKHUKHUNE DISTRICT MUNICIPALITY,LIM472,ELIAS MOTSOALEDI LOCAL MUNICIPALITY,90305015,15,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,NGWAABE,W. J,HAVENGA,1,1 SKOOL STREET,SKOOL,STREET,,,ROOSENEKAL,1066,"1 SKOOL STREET,ROOSENEKAL,1066",PRIVATEBAG X2,ROOSSENEKAL,"PRIVATEBAG X2,ROOSSENEKAL,1066",0132730004,10,0829542636,10,RURAL,NO,NONE,3,Y,MARULENG,RURAL,NO,0,FALSE,FALSE,TO BE UPDATED,368,9,377,10,358,10,273,10,280,11,,TRUE,34,47,81
600102197,6,NW,LAERSKOOL TOSCA,TOSCA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,BOPHUTATSWANA(BOP),961923,097112,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,23.95903,-25.88196,NEIMS 2007,4,VRYBURG 1,DC39,BOPHIRIMA DISTRICT MUNICIPALITY,NW395,MOLOPO LOCAL MUNICIPALITY,63905002,2,61501001,HUHUDI NU,DR RUTH SEGOMOTSI MOMPATI,KAGISANO MOLOPO,MOROKWENG 1,THE,MANAGER,,MOLOPO ROAD,MOLOPO,ROAD,,,TOSCA,8618,"MOLOPO ROAD,TOSCA,8618",P.O.BOX 45,TOSCA,"P.O.BOX 45,TOSCA,8618",0539330009,10,,,TO BE UPDATED,NO,NONE,4,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,53,5,42,3,40,4,52,5,58,5,,TRUE,12,27,39
800009720,8,MP,LAERSKOOL TRICHARDT,TRICHARDT,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,TRANSVAAL EDUCATION DEPARTMENT(TED),201113,201113,800009720,NOT APPLICABLE,,NOT APPLICABLE,29.22469,-26.49214,TO BE UPDATED,212,HOEVELDRIFT,DC30,GERT SIBANDE DISTRICT MUNICIPALITY,MP307,GOVAN MBEKI LOCAL MUNICIPALITY,83007025,25,80708003,HIGHVELD RIDGE (NU),GERT SIBANDE,NOT APPLICABLE,HIGHVELDRIDGE WEST,MR. A.D.,MR AD SPIES,125,125 RUTH FIRST STREET,RUTH FIRST,STREET,,,TRICHARDT,2300,"125 RUTH FIRST STREET,TRICHARDT,2300",PRIVATE BAG X504,TRICHARDT,"PRIVATE BAG X504,TRICHARDT,2300",0176380244,10,0828221085,10,TO BE UPDATED,YES,ABCDE,5,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,309,18,348,19,313,9,313,17,354,17,,TRUE,,2,2
901531160,9,LP,LAERSKOOL TZANEEN,TZANEEN,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),99,414006,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,30.15503,-23.83088,NEIMS 2007,104,LETABA,DC33,MOPANI DISTRICT MUNICIPALITY,LIM333,GREATER TZANEEN LOCAL MUNICIPALITY,93303015,15,90312002,ARBOR PARK,NOT APPLICABLE,MOPANI,TZANEEN,V.C,RIJNEN,13,13 AGHATA STREET,AGHATA,STREET,,,TZANEEN,0850,"13 AGHATA STREET,TZANEEN,0850",P.O.BOX171,,"P.O.BOX171,0850",0153073601,10,0836270257,10,RURAL,YES,TO BE UPDATED,5,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,1091,37,1065,35,1105,45,1105,42,1093,40,,TRUE,5,16,21
200600363,2,EC,LAERSKOOL UNIE PRIMARY SCHOOL,UNIE,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,CAPE EDUCATION DEPARTMENT(CED),021432,214327,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,25.82573,-31.29872,NEIMS 2007,351,STEYNSBURG,DC14,UKHAHLAMBA DISTRICT MUNICIPALITY,EC144,GARIEP LOCAL MUNICIPALITY,21404002,2,22908000,NONE,NOT APPLICABLE,STERKSPRUIT,CIRCUIT1,MRS .P.P.M,WIJNBEEK,14,14 BUYS STREET,BUYS,STREET,,,STEYNSBURG,,"14 BUYS STREET,STEYNSBURG,",P.O.BOX 70,STEYNSBURG,"P.O.BOX 70,STEYNSBURG,5920",0488840005,10,0827508114,10,URBAN,YES,ABCD,3,Y,UKHAHLAMBA,RURAL,NO,0,FALSE,TRUE,TO BE UPDATED,144,4,123,4,154,5,169,5,217,6,,TRUE,30,53,83
910130604,9,LP,LAERSKOOL WARMBAD,WARMBAD,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),850051,413652,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.28249,-24.88182,NEIMS 2007,94,WARMBAD,DC36,WATERBERG DISTRICT MUNICIPALITY,LIM366,BELA-BELA LOCAL MUNICIPALITY,93606002,2,91802001,WARMBATHS NU,NOT APPLICABLE,WATERBERG,WARMBAD,H.F,COETZEE,80,80 MOFFAT STREET,MOFFAT,STREET,,,BELABELA,0480,"80 MOFFAT STREET,,BELABELA,0480",PRIVATE BAG X1630,BELABELA,"PRIVATE BAG X1630,BELABELA,0480",0147362228,10,0827897897,10,RURAL,YES,TO BE UPDATED,5,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,787,33,771,32,763,35,761,34,769,33,,TRUE,16,24,40
200100856,2,EC,LAERSKOOL WILLOWMORE,WILLOWMORE,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,TO BE UPDATED,CAPE EDUCATION DEPARTMENT(CED),084216,084216,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,23.4871,-33.29891,NEIMS 2007,167,WILLOWMORE,DC10,CACADU DISTRICT MUNICIPALITY,EC107,BAVIAANS LOCAL MUNICIPALITY,TO BE UPDATED,99,20704002,HILLVIEW,NOT APPLICABLE,GRAAFF-REINET,CIRCUIT2,M.J,DEJAGER,,ADDERLY STREET,ADDERLY,STREET,,WILLOWMORE,WILLOWVALE,6445,"ADDERLY STREET,WILLOWMORE,WILLOWVALE,6445",P.O.BOX 6,WILLOWMORE,"P.O.BOX 6,WILLOWMORE,6445",0449232284,10,,,URBAN,YES,ABCD,4,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,130,4,118,3,176,4,208,4,220,4,,TRUE,46,44,90
800009753,8,MP,LAERSKOOL WITRIVIER,WITRIVIER,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,TRANSVAAL EDUCATION DEPARTMENT(TED),400412,400412,800009753,NOT APPLICABLE,,NOT APPLICABLE,31.0094,-25.32753,TO BE UPDATED,17,WITRIVIER,DC32,EHLANZENI DISTRICT MUNICIPALITY,MP322,MBOMBELA LOCAL MUNICIPALITY,83202030,30,81407003,NELSPRUIT (NU),EHLANZENI,NOT APPLICABLE,WHITERIVER,MR FP,VAN DER RIET,,TOM LAWRENCE STREET,TOM LAWRENCE,STREET,,,WHITE RIVER,1240,"TOM LAWRENCE STREET,WHITE RIVER,1240",P.O.BOX  276,WHITE RIVER,"P.O.BOX  276,WHITE RIVER,1240",0137512231,10,0835628989,10,TO BE UPDATED,YES,ABCDE,5,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,1085,35,1014,45,1128,41,1141,43,1107,46,,TRUE,17,25,42
600102354,6,NW,LAERSKOOL ZEERUST,ZEERUST,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,89097,089097,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,26.08031,-25.53876,NEIMS 2007,6,MARICO,DC38,CENTRAL DISTRICT MUNICIPALITY,NW385,RAMOTSHERE MOILOA LOCAL MUNICIPALITY,63805015,15,61017000,NONE,NGAKA MODIRI MOLEMA,ZEERUST,ZEERUST,C.P,PRETORIUS,,VAN RIEBEECK STREET,VAN RIEBEECK,STREET,,,ZEERUST,2865,"VAN RIEBEECK STREET,ZEERUST,2865",P.O.BOX 104,ZEERUST,"P.O.BOX 104,ZEERUST,2865",0186422001,10,,,TO BE UPDATED,YES,TO BE UPDATED,5,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,579,23,563,19,624,25,585,24,577,24,,TRUE,1,,1
200501091,2,EC,LA-GRANGE SENIOR SECONDARY SCHOOL,LA-GRANGE,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,PUBLIC,PUBLIC,TRANSKEI,015421,154216,TO BE UPDATED,103020,4031021,SIBI S.S. SCHOOL (03),28.7069,-30.19579,NEIMS 2007,290,MATATIELE/MALUTI,DC44,ALFRED NZO DISTRICT MUNICIPALITY,EC441,MATATIELE LOCAL MUNICIPALITY,24401008,8,23811003,MATEWU,NOT APPLICABLE,MALUTI,LETSEMA,S.S,MABUTYANA,,MAFUBE LOCATION,MAFUBE,LOCATION,MAFUBE,MALUTI,MATATIELE,4730,"MAFUBE LOCATION,MAFUBE,MALUTI,MATATIELE,4730",P.O.BOX 13,MATATIELE,"P.O.BOX 13,MATATIELE,4730",0832625461,10,0837263638,10,URBAN,YES,ABCD,2,Y,ALFRED NZO,RURAL,YES,740,TRUE,TRUE,TO BE UPDATED,534,24,618,26,668,16,601,21,527,22,,TRUE,349,292,641
300044302,3,NC,LANGBERG HIGH SCHOOL,LANGBERG,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),99,970665,8840,2044302,2044302,H/SKOOL LANGBERG,22.73576,-27.94347,NEIMS 2007,80,POSTMASBURG,DC45,KGALAGADI DISTRICT MUNICIPALITY,NC453,GAMAGARA LOCAL MUNICIPALITY,34503004,4,31907000,NONE,NOT APPLICABLE,SIYANDA,NOTAPPLICABLE,JJ,KOTZÉ,,COX STREET,COX,STREET,,,OLIFANTSHOEK,8450,"COX STREET,OLIFANTSHOEK,8450",POSBUS 98,OLIFANTSHOEK,"POSBUS 98,OLIFANTSHOEK,8450",0533310346,10,0725818764,10,URBAN,YES,ABCD,2,Y,KGALAGADI,RURAL,YES,0,FALSE,TRUE,TO BE UPDATED,895,33,944,29,845,31,752,31,790,26,SATELITE,TRUE,54,47,101
128333026,1,WC,LANGEBERG SEK.,LANGEBERG,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,MATHS SCIENCE AND TECHNOLOGY,PUBLIC,TO BE UPDATED,HOUSE OF REPRESENTATIVES(HOR),333026,003218,TO BE UPDATED,8832,1318832,LANGEBERG SEK.,19.88992,-33.786132,WCED,173,ROBERTSON,DC2,CAPE WINELANDS DISTRICT MUNICIPALITY,WC026,BREEDE RIVER/WINELANDS LOCAL MUNICIPALITY,10206003,3,11007000,NONE,NOT APPLICABLE,CAPE WINELANDS,07,A.A.,LANDMAN,,GEORGE- ROAD,GEORGE-,ROAD,,,ROBERTSON,,"GEORGE- ROAD,ROBERTSON,",POSBUS 354,ROBERTSON,"POSBUS 354,ROBERTSON,6705",0236263579,10,0842054404,10,RURAL,YES,ABE,3,N,NOT APPLICABLE,NOT APPLICABLE,YES,829,TRUE,TRUE,TO BE UPDATED,1438,49,1477,46,1470,49,1530,46,1531,47,,TRUE,70,85,155
124110240,1,WC,LANGENHOVEN GIMNASIUM,LANGENHOVEN,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,TO BE UPDATED,PUBLIC,TO BE UPDATED,CAPE EDUCATION DEPARTMENT(CED),110240,005505,TO BE UPDATED,3322,1353322,LANGENHOVEN GIMNASIUM,22.198907,-33.576256,WCED,170,OUDTSHOORN,DC4,EDEN DISTRICT MUNICIPALITY,WC045,OUDTSHOORN LOCAL MUNICIPALITY,10405002,2,11906010,WESBANK,NOT APPLICABLE,EDEN AND CENTRAL KAROO,06,B.C.,SWANEPOEL,,H/V SCHEEPERS EN STREET,H/V SCHEEPERS EN,STREET,,,OUDTSHOORN,,"H/V SCHEEPERS EN STREET,OUDTSHOORN,",PRIVAATSAK X611,OUDTSHOORN,"PRIVAATSAK X611,OUDTSHOORN,6620",0442722151,10,0827746807,10,RURAL,YES,ABCDE,5,N,NOT APPLICABLE,NOT APPLICABLE,NO,129,FALSE,FALSE,TO BE UPDATED,637,34,691,31,603,36,590,30,635,32,,TRUE,122,140,262
121110243,1,WC,LANGENHOVEN HS.,LANGENHOVEN,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,TO BE UPDATED,PUBLIC,TO BE UPDATED,CAPE EDUCATION DEPARTMENT(CED),110243,005507,TO BE UPDATED,8833,1358833,LANGENHOVEN HS.,21.25669,-34.08469,WCED,57,RIVERSDAL,DC4,EDEN DISTRICT MUNICIPALITY,WC042,HESSEQUA LOCAL MUNICIPALITY,10402007,7,11611000,NONE,NOT APPLICABLE,EDEN AND CENTRAL KAROO,01,P.J.T,DE VILLIERS,,LE ROUX STREET,LE ROUX,STREET,,,RIVERSDALE,,"LE ROUX STREET,RIVERSDALE,",POSBUS 49,RIVERSDAL,"POSBUS 49,RIVERSDAL,6670",0287131065,10,0824134712,10,RURAL,YES,ABCDE,5,N,NOT APPLICABLE,NOT APPLICABLE,NO,129,FALSE,FALSE,TO BE UPDATED,413,18,399,18,421,18,417,19,436,20,,TRUE,84,34,118
500185629,5,KZ,LANGSYDE,LANGSYDE,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,TO BE UPDATED,TO BE UPDATED,DEPARTMENT OF EDUCATION AND TRAINING(DET),99,,TO BE UPDATED,5311430,5311414,LANGSYDE,30.08683,-29.70167,GEOCODE 2010 GOOGLE EARTH,228,IMPENDLE,DC43,SISONKE DISTRICT MUNICIPALITY,KZN431,INGWE LOCAL MUNICIPALITY,54301007,7,54709001,IMPENDLE NU,UMGUNGUNDLOVU,UMGUNGUNDLOVU,VULINDLELA,THE,MANAGER,,ELANDSKOP RURAL,ELANDSKOP,RURAL,INGWE,INGWE RURAL,INDWE,3226,"ELANDSKOP RURAL,INGWE,INGWE RURAL,INDWE,3226",P.O.BOX 109,"ELANDSKOP,PIETERMARITZBURG","P.O.BOX 109,ELANDSKOP,PIETERMARITZBURG,3226",0339971745,10,,,RURAL,NO,NONE,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,1210,33,1257,64,1194,40,1277,35,1285,32,,TRUE,1,20,21
442607063,4,FS,LE RENG S/S,LE RENG,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),126214,821044,5705,3173012,3173012,LE RENG SS,27.455469,-29.167523,FSED 2007,342,LADYBRAND,DC17,MOTHEO DISTRICT MUNICIPALITY,FS173,MANTSOPA LOCAL MUNICIPALITY,41703006,6,40608002,LUSAKA,NOT APPLICABLE,MOTHEO,13,RK,RAMOSENA,1692,1692 MANYATSENG LOCATION,MANYATSENG,LOCATION,MANYTSENG,,LADYBRAND,9745,"1692 MANYATSENG LOCATION,MANYTSENG,LADYBRAND,9745",PRIVATE BAG X10,LADYBRAND,"PRIVATE BAG X10,LADYBRAND,9745",0519242885,10,0734315316,10,URBAN,YES,ABCDE,2,N,NOT APPLICABLE,NOT APPLICABLE,YES,0,TRUE,FALSE,TO BE UPDATED,1391,41,1332,44,1366,49,1389,50,1377,48,,TRUE,1,,1
442607209,4,FS,LE ROUX P/S,LE ROUX,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),126518,821047,5699,NOT APPLICABLE,,NOT APPLICABLE,27.468802,-29.177355,FSED 2007,342,LADYBRAND,DC17,MOTHEO DISTRICT MUNICIPALITY,FS173,MANTSOPA LOCAL MUNICIPALITY,41703005,5,40608001,BRIGHTSIDE,NOT APPLICABLE,MOTHEO,13,S.K,MAHLAHLANE,,MATLELENG DRIVE,MATLELENG,DRIVE,,,LADYBRAND,9745,"MATLELENG DRIVE,LADYBRAND,9745",P.O.BOX  83,LADYBRAND,"P.O.BOX  83,LADYBRAND,9745",0519244426/ 073422884,21,0834281788,10,URBAN,YES,ABCDE,3,N,NOT APPLICABLE,NOT APPLICABLE,YES,0,FALSE,TRUE,TO BE UPDATED,871,27,832,23,640,24,770,26,780,26,,TRUE,,3,3
700910822,7,GT,LEBELO PRIMARY SCHOOL,LEBELO,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,BOPHUTATSWANA(BOP),99,903246,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.2951949997,-25.3571250002,GDE2009,207,MORETELE,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600073,73,67601005,RAMOTSE,NOT APPLICABLE,TSHWANE NORTH,TO BE UPDATED,M.G,KHOELE,1212,1212 RAMOTSE VILLAGE,RAMOTSE,VILLAGE,RAMOTSE,,HAMMANSKRAAL,0400,"1212 RAMOTSE VILLAGE,RAMOTSE,HAMMANSKRAAL,0400",P.O.BOX 79,HAMMANSKRAAL,"P.O.BOX 79,HAMMANSKRAAL,0400",0127196448,10,0823696503,10,TO BE UPDATED,YES,ACD,1,N,NOT APPLICABLE,NOT APPLICABLE,YES,807,FALSE,TRUE,TO BE UPDATED,1170,3,1206,32,1199,29,1214,32,1188,32,,TRUE,560,639,1199
700311225,7,GT,LEE RAND HIGH SCHOOL,LEE RAND,OPEN,INDEPENDENT,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY,INDEPENDENT,INDEPENDENT,DEPARTMENT OF EDUCATION AND TRAINING(DET),99,,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.3229683334,-26.1870449999,GDE2009,325,BENONI,EKU,EKHURULENI METROPOLITAN MUNICIPALITY,EKU,EKURHULENI METROPOLITAN MUNICIPALITY,79300029,29,77304005,BENONI CENTRAL,NOT APPLICABLE,EKURHULENI NORTH,TO BE UPDATED,N.A,MAHLANGU,15,15 WOBURN AVENUE,WOBURN,AVENUE,,,BENONI,,"15 WOBURN AVENUE,BENONI,",P.O.BOX  2359,,"P.O.BOX  2359,1500",0114215542,10,0846605270,10,URBAN,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,302,16,349,16,331,16,322,17,281,17,,TRUE,14,9,23
700400167,7,GT,LEEDS BUSINESS SCHOOL,LEEDS,OPEN,INDEPENDENT,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,,TO BE UPDATED,NOT APPLICABLE,8400167,NOT APPLICABLE,28.03773,-26.19411,GDE2010,TO BE UPDA,TO BE UPDATED,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400060,60,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,JOHANNESBURG SOUTH,TO BE UPDATED,M,RAMONYE,101,101 JUTA STREET,JUTA,STREET,,BRAAMFONTEIN,JOHANNESBURG,,"101 JUTA STREET,BRAAMFONTEIN,JOHANNESBURG,",P.O.BOX  6355,,"P.O.BOX  6355,2000",0114035162,10,0782431709,10,URBAN,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,72,19,194,17,216,5,76,13,105,15,,TRUE,54,58,112
700400110,7,GT,LEEMA-MOKOTULI PRIMARY SCHOOL,LEEMA/MOKOTULI,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,99,,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,27.866253361,-26.5480220483,GDE2009,265,POTCHEFSTROOM,DC42,SEDIBENG DISTRICT MUNICIPALITY,GT421,EMFULENI LOCAL MUNICIPALITY,74201037,37,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,SEDIBENG WEST,TO BE UPDATED,A.F,MASELI,14956,14956 NYEMBEZI ZONE 7B STREET,NYEMBEZI ZONE 7B,STREET,,,VANDERBILJPARK,1982,"14956 NYEMBEZI ZONE 7B STREET,VANDERBILJPARK,1982",P.O.BOX 5027,MAFATSANE,"P.O.BOX 5027,MAFATSANE,1981",0165932325,10,0848168958,10,URBAN,NO,NONE,3,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,TRUE,TO BE UPDATED,425,12,481,17,286,12,263,8,296,7,,TRUE,,1,1
444712049,4,FS,LEHAKWE P/S,LEHAKWE,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),131526,821465,3226,NOT APPLICABLE,,NOT APPLICABLE,26.826132,-27.970913,FSED 2007,314,WELKOM,DC18,LEJWELEPUTSWA DISTRICT MUNICIPALITY,FS184,MATJHABENG LOCAL MUNICIPALITY,41804014,14,41018000,THABONG SP,NOT APPLICABLE,LEJWELEPUTSWA,2,TE,TSOANYANE,14112,14112 DR JAMES MOROKA STREET,DR JAMES MOROKA,STREET,,,WELKOM,9463,"14112 DR JAMES MOROKA STREET,WELKOM,9463",P.O.BOX  40383,,"P.O.BOX  40383,9463",0573821422,10,0835532829,10,URBAN,NO,NONE,2,N,NOT APPLICABLE,NOT APPLICABLE,YES,0,FALSE,TRUE,TO BE UPDATED,1080,32,993,31,1168,34,1149,32,1051,33,,TRUE,,1,1
