NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,Sector,Type_DoE,Type_DoE_2,Phase_DoE,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,GIS_InCorrect,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,MLComment1,MLComment2,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,Verification_Date,DEM_Comment,NEIMSEMISN,DEM_CHKS,DEMCOM,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,GradeR_Lrns_2010,Snap_Learners_2011,Educator_Numbers_2011,GradeR_Lrns_2011,Snap_Learners_2012,Educator_Numbers_2012,GradeR_Lrns_2012,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS,ECD_SOCIALDEVELOPMEN_NO
200600694,600694,2,EC,QUEENSTOWN GIRLS' H SCHOOL,QUEENSTOWN GIRLS',OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SECONDARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,CAPE EDUCATION DEPARTMENT(CED),194260,194260,TO BE UPDATED,4071030,QUEENSTOWN GIRLS HIGH SCHOOL,26.87841,-31.88839,NEIMS 2007,99,296,QUEENSTOWN,DC13,CHRIS HANI DISTRICT MUNICIPALITY,EC134,LUKANJI LOCAL MUNICIPALITY,21304026,26,22112000,NONE,NOT APPLICABLE,QUEENSTOWN,LUKHANJI,RS,EDKINS,18,FROST BALMORAL,STREET,18 FROST BALMORAL STREET,,BALMORAL,QUEENSTOWN,,"18 FROST STREET,BALMORAL,QUEENSTOWN,5320",P.O.BOX 95,QUEENSTOWN,5320,"P.O.BOX 95,QUEENSTOWN,5320",0458394160,0828719243,RURAL,YES,ABCD,,Y,CHRIS HANI,RURAL,01/01/1918,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,EC,EC,200600694,200600694,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC600694,0,TO BE UPDATED,TO BE UPDATED,492,27,489,25,490,23,498,24,,499,26,,500,27,,,,,TRUE,75,,75,
700131334,131334,7,GT,RAND MEISIESKOOL-GIRLS' SCHOOL,RAND MEISIESKOOL-GIRLS' SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),909090,909090,TO BE UPDATED,8131334,RAND MEISIESKOOL/GIRLS' SCHOOL,28.0362044293,-26.1878964736,GDE2010,99,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400060,60,77409218,PARKTOWN,NOT APPLICABLE,JOHANNESBURG SOUTH,NOT APPLICABLE,A,DE LA REY,,CORNER MELLE AND EMPIRE,ROAD,CORNER MELLE AND EMPIRE ROAD,,PARKTOWN,JOHANNESBURG,2017,"CORNER MELLE AND EMPIRE ROAD,PARKTOWN,JOHANNESBURG,2017",P.O.BOX 31477,BRAAMFONTEIN,2017,"P.O.BOX 31477,BRAAMFONTEIN,2017",0116424347,0825536327,URBAN,YES,ACD,,N,NOT APPLICABLE,NOT APPLICABLE,,,905,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700131334,700131334,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP131334,0,TO BE UPDATED,TO BE UPDATED,862,30,838,25,876,31,942,34,,1003,36,,1028,40,,,,,TRUE,62,,62,
445109003,445109003,4,FS,REAHOLA S/S,REAHOLA S/S,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),128223,912050,2434,3193021,REAHOLA SECONDARY,28.816692,-28.519242,FSED 2007,99,333,WITSIESHOEK,DC19,THABO MOFUTSANYANE DISTRICT MUNICIPALITY,FS194,MALUTI A PHOFUNG LOCAL MUNICIPALITY,41904029,29,41512000,PHUTHADITJHABA SP,NOT APPLICABLE,THABO MOFUTSANYANA,31,LP,STAAT,3652,MOTSEKUOA,STREET,3652 MOTSEKUOA STREET,,,PHUTHADITJHABA,,"3652 MOTSEKUOA STREET,PHUTHADITJHABA,",P.O.BOX 5050,PHUTHADITJHABA,9866,"P.O.BOX 5050,PHUTHADITJHABA,9866",0587135627,0767801216,Urban,Yes,ABCDE,3,Y,MALUTI-A-PHOFUNG,RURAL,,YES,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,FS,FS,445109003,445109003,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS45109003,0,TO BE UPDATED,TO BE UPDATED,414,22,445,24,373,21,371,18,,402,19,,338,21,,,,,TRUE,,6,6,
133309324,0133309324,1,WC,REDELINGHUYS LS.,REDELINGHUYS,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,TO BE UPDATED,CAPE EDUCATION DEPARTMENT(CED),309324,5351,TO BE UPDATED,99,NOT APPLICABLE,18.536498,-32.480971,WCED,99,70,PIKETBERG,DC1,WEST COAST DISTRICT MUNICIPALITY,WC013,BERGRIVIER LOCAL MUNICIPALITY,10103002,2,10309000,NONE,NOT APPLICABLE,WEST COAST,02,W,VAN NIEKERK,,SKOOL,STREET,SKOOL STREET,,,REDELINGHUYS,,"SKOOL STREET,REDELINGHUYS ,",P.O.BOX 6,REDELINGHUYS,8105,"P.O.BOX 6,REDELINGHUYS,8105",0229621660,0791164314,RURAL,YES,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,133309324,133309324,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0133309324,0,TO BE UPDATED,TO BE UPDATED,98,6,86,6,104,7,92,6,,92,6,,87,6,,,,,TRUE,25,48,73,
441207157,441207157,4,FS,REUTLWAHETSE C/S,REUTLWAHETSE C/S,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),126222,820185,7866,3173018,REUTLWAHETSE S/S,27.038123,-28.933698,FSED 2007,99,360,EXCELSIOR,DC17,MOTHEO DISTRICT MUNICIPALITY,FS173,MANTSOPA LOCAL MUNICIPALITY,41703008,8,40606000,MAHALATSWETSA SP,NOT APPLICABLE,MOTHEO,8,TD,SELLO,1339,MAHLATSWETSA,LOCATION,1339 MAHLATSWETSA LOCATION,,MAHLATSWETSA,EXCELSIOR,9760,"1339 MAHLATSWETSA LOCATION,MAHLATSWETSA,EXCELSIOR,9760",P.O.BOX 149,EXCELSIOR,9760,"P.O.BOX 149,EXCELSIOR,9760",0519730311,0844942060,Urban,Yes,ABCDE,2,N,NOT APPLICABLE,NOT APPLICABLE,,YES,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,FS,FS,441207157,441207157,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS41207157,0,TO BE UPDATED,TO BE UPDATED,651,23,645,5,656,22,677,22,,622,23,,604,24,,,,,TRUE,4,4,8,
700140905,140905,7,GT,RISHILE PRIMARY SCHOOL,RISHILE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),912082,912082,TO BE UPDATED,99,NOT APPLICABLE,27.8927266666,-26.2266533331,GDE2010,99,322,SOWETO,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400041,41,77414007,MEADOWLANDS ZONE 6,NOT APPLICABLE,JOHANNESBURG WEST,NOT APPLICABLE,A.,BAEPI,337,PHIRI,STREET,337 PHIRI STREET,,ZONE 4 MEADOWLANDS,SOWETO,1851,"337 PHIRI STREET,ZONE 4 MEADOWLANDS,SOWETO,1851",P.O.BOX 330,MEADOWLANDS,1851,"P.O.BOX 330,MEADOWLANDS,1851",0119361325,0828511937,URBAN,YES,ACD,3,N,NOT APPLICABLE,NOT APPLICABLE,,YES,905,FALSE,TRUE,NOT MOVED,TO BE UPDATED,GT,GT,700140905,700140905,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP140905,0,TO BE UPDATED,TO BE UPDATED,532,13,481,13,534,14,547,15,,568,15,,593,15,,,,,TRUE,283,259,542,
128310285,0128310285,1,WC,ROBERTSON HS.,ROBERTSON,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SECONDARY SCHOOL,TO BE UPDATED,PUBLIC,TO BE UPDATED,CAPE EDUCATION DEPARTMENT(CED),310285,5479,TO BE UPDATED,1318843,ROBERTSON HS.,19.887664,-33.807592,WCED,99,173,ROBERTSON,DC2,CAPE WINELANDS DISTRICT MUNICIPALITY,WC026,BREEDE RIVER/WINELANDS LOCAL MUNICIPALITY,10206002,2,11007000,NONE,NOT APPLICABLE,CAPE WINELANDS,07,H,GONZALES,,DIRKIE UYS ROBERTSON,STREET,DIRKIE UYS ROBERTSON STREET,,,ROBERTSON,6705,"DIRKIE UYS ROBERTSON STREET,ROBERTSON,6705",P.O.BOX 334,ROBERTSON,6705,"P.O.BOX 334,ROBERTSON,6705",0236263159,0828044612,RURAL,YES,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,128310285,128310285,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0128310285,0,TO BE UPDATED,TO BE UPDATED,479,20,466,20,473,21,460,20,,455,20,,483,20,,,,,TRUE,52,36,88,
700131359,131359,7,GT,ROEDEAN SCHOOL (SA),ROEDEAN SCHOOL (SA),OPEN,INDEPENDENT,ORDINARY SCHOOL,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,HOUSE OF ASSEMBLY(HOA),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,28.041026479,-26.1728611303,GDE2010,99,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400087,87,77409218,PARKTOWN,NOT APPLICABLE,JOHANNESBURG EAST,NOT APPLICABLE,ME,WILLIAMS,,PRINCIPALOFWALESTERRACE,,PRINCIPALOFWALESTERRACE,,PARKTOWN,JOHANNESBURG,2041,"PRINCIPALOFWALESTERRACE,PARKTOWN,JOHANNESBURG,2041",PRIVATE BAG X3031,HOUGHTON,2041,"PRIVATE BAG X3031,HOUGHTON,2041",0116473200,,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700131359,700131359,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,796,90,806,82,788,89,805,91,,805,93,,806,89,,,,,TRUE,83,,83,
200601162,601162,2,EC,ROYAL CAPITAL EDUCATION CENTRE,ROYAL,OPEN,INDEPENDENT,ORDINARY SCHOOL,TO BE UPDATED,PRIMARY SCHOOL,PRIMARY SUBJECTS,TO BE UPDATED,TO BE UPDATED,NEW EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,ROYAL CAPITAL PRIVATE,,,GEOCODE 2010 GOOGLE EARTH,99,TO BE UPDA,TO BE UPDATED,DC13,CHRIS HANI DISTRICT MUNICIPALITY,EC134,LUKANJI LOCAL MUNICIPALITY,21304018,18,22112018,VICTORIA PARK,NOT APPLICABLE,QUEENSTOWN,ISIBANE,THE,MANAGER,3,HERMANUS,STREET,3 HERMANUS STREET,,VICTORIA PARK,QUEENSTOWN,5320,"3-6 HERMANUS STREET,VICTORIA PARK,QUEENSTOWN,5320",P.O.BOX 1097,QUEENSTOWN,5320,"P.O.BOX 1097,QUEENSTOWN,5320",0458547678,0837091358,URBAN,YES,ABCD,,Y,CHRIS HANI,RURAL,18/06/1996,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,EC,EC,200601162,200601162,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,368,16,368,16,363,15,343,16,,351,15,,344,15,,,,,TRUE,30,25,55,
600101866,101866,6,NW,RUSTENBURG OPVOEDK KOLL,RUSTENBURG,OPEN,INDEPENDENT,ORDINARY SCHOOL,TO BE UPDATED,SPECIAL NEEDS EDUCATION SCHOOL,COMPREHENSIVE,PRIVATE,PUBLIC,BOPHUTATSWANA(BOP),27,26,TO BE UPDATED,9152154,RUSTENBURG OPVOEDKUNDIGE KOLLE,27.24533,-25.66583,GEOCODE 2010 GOOGLE EARTH,99,201,RUSTENBURG,DC37,BOJANALA DISTRICT MUNICIPALITY,NW373,RUSTENBURG LOCAL MUNICIPALITY,63703014,14,60315019,RUSTENBURG CENTRAL,BOJANALA,RUSTENBURG,BOITSHOKO,THE,MANAGER,,PRETORIUS,STREET,PRETORIUS STREET,,,RUSTENBURG,0300,"PRETORIUS STREET,RUSTENBURG,0300",P.O.BOX 6669,RUSTENBURG,0300,"P.O.BOX 6669,RUSTENBURG,0300",,0829288530,TO BE UPDATED,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,NW,NW,600101866,600101866,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,258,20,239,16,249,15,219,18,,290,16,,412,21,,,,,TRUE,31,26,57,
700232215,232215,7,GT,SA COLLEGE SCHOOL,SA COLLEGE SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,8232215,SA COLLEGE SCHOOL,28.2006183331,-25.7422766669,GDE2010,99,204,PRETORIA,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600058,58,77612006,ARCADIA,NOT APPLICABLE,TSHWANE NORTH,NOT APPLICABLE,P,VAN DER MERWE,,CORNER HOSPITAL AND PROES,STREET,CORNER HOSPITAL AND PROES STREET,,ARCADIA,PRETORIA,0007,"CORNER HOSPITAL AND PROES STREET,ARCADIA,PRETORIA,0007",P.O.BOX 56789,ARCADIA,0007,"P.O.BOX 56789,ARCADIA,0007",0123264580,0727315461,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700232215,700232215,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,595,27,474,27,462,27,445,27,,457,23,,458,23,,,,,TRUE,3,5,8,
300032402,32402,3,NC,SA VAN WYK  HIGH SCHOOL,S.A. VAN WYK,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SPECIAL NEEDS EDUCATION SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),TO BE UPDATED,TO BE UPDA,8233,2032402,H/SKOOL S A VAN WYK,17.88133,-29.6457,NEIMS 2007,99,73,NAMAKWALAND,DC6,NAMAKWA DISTRICT MUNICIPALITY,NC062,NAMA KHOI LOCAL MUNICIPALITY,30602008,8,30210001,BERGSIG,NOT APPLICABLE,NAMAQUA,NOT APPLICABLE,HB,VAN WYK,19,FREDDIE KAARSTEN,STREET,19 FREDDIE KAARSTEN STREET,,BERGSIG,SPRINGBOK,8240,"19 FREDDIE KAARSTEN STREET,BERGSIG,SPRINGBOK,8240",P.O.BOX 25,SPRINGBOK,8240,"P.O.BOX 25,SPRINGBOK,8240",0277121455,0787347934,RURAL,YES,ABCD,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,TRUE,FALSE,NOT MOVED,TO BE UPDATED,NC,NC,300032402,300032402,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,NC32402,0,TO BE UPDATED,TO BE UPDATED,543,20,623,21,540,18,563,20,,593,20,,597,19,,SATELITE,,,TRUE,39,16,55,
120353353,0120353353,1,WC,SAO BRAS SEK.,SAO BRAS,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SECONDARY SCHOOL,MATHS SCIENCE AND TECHNOLOGY,PUBLIC,TO BE UPDATED,HOUSE OF REPRESENTATIVES(HOR),353353,1563,TO BE UPDATED,1353342,SAO BRAS SEK.,22.116516,-34.177437,WCED,99,56,MOSSELBAAI/BAY,DC4,EDEN DISTRICT MUNICIPALITY,WC043,MOSSEL BAY LOCAL MUNICIPALITY,10403009,9,11715005,DIE BAKKE,NOT APPLICABLE,EDEN AND CENTRAL KAROO,02,CM,BRIESIES,,SKOOL,STREET,SKOOL STREET,,D`ALMEIDA,MOSSELBAY,6501,"SKOOL STREET,D`ALMEIDA,MOSSELBAY,6501",P.O.BOX 811,DAGAMASKOP,6501,"P.O.BOX 811,DAGAMASKOP,6501",0446930033,0826888772,RURAL,YES,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,TRUE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,120353353,120353353,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0120353353,0,TO BE UPDATED,TO BE UPDATED,1041,31,991,33,1043,34,1034,34,,1076,34,,1153,34,,,,,TRUE,36,23,59,
993305301,993305301,9,LP,SASA   INDEPENDENT,SASA   INDEPENDENT,OPEN,INDEPENDENT,ORDINARY SCHOOL,ORDINARY SCHOOL,COMBINED SCHOOL,"ARTS, DRAMA, MUSIC & BALLET",TO BE UPDATED,TO BE UPDATED,NEW EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,7353160,SASA,30.55219,-22.95405,NEIMS 2007,99,107,THOHOYANDOU,DC34,VHEMBE DISTRICT MUNICIPALITY,LIM343,THULAMELA LOCAL MUNICIPALITY,93403023,23,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,VHEMBE,MVUDI,KS,THABANA,304,DUMASI,VILLAGE,304 DUMASI VILLAGE,DUMASIVILLAGE,DUMASI,THOHOYANDOU,0950,"304 DUMASI VILLAGE,DUMASIVILLAGE,DUMASI,THOHOYANDOU,0950",P.O.BOX 1397,THOHOYANDOU,0950,"P.O.BOX 1397,THOHOYANDOU,0950",0159620154,0836991841,TO BE UPDATED,YES,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,99,FALSE,FALSE,NOT MOVED,TO BE UPDATED,LP,LP,993305301,993305301,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,LP993305301,0,TO BE UPDATED,TO BE UPDATED,355,42,332,23,297,21,293,18,,345,21,,251,18,,,,,TRUE,24,29,53,
445101233,445101233,4,FS,SEANAKWENA I/S,SEANAKWENA I/S,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),120222,914031,4497,3193022,TO BE UPDATED,28.783358,-28.558073,FSED 2007,99,333,WITSIESHOEK,DC19,THABO MOFUTSANYANE DISTRICT MUNICIPALITY,FS194,MALUTI A PHOFUNG LOCAL MUNICIPALITY,41904007,7,41509005,PABALLONG,NOT APPLICABLE,THABO MOFUTSANYANA,16,MH,TSELELI,,NEXT TO SHOPPING,CENTRE,NEXT TO SHOPPING CENTRE,,POELONG,PHUTHADITJHABA,9874,"NEXT TO SHOPPING CENTRE,POELONG,PHUTHADITJHABA,9874",PRIVATE BAG X334,POELONG,9874,"PRIVATE BAG X334,POELONG,9874",0587210051,0760902664,Urban,Yes,ABCDE,1,Y,MALUTI-A-PHOFUNG,RURAL,,YES,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,FS,FS,445101233,445101233,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS45101233,0,TO BE UPDATED,TO BE UPDATED,287,10,264,13,246,8,237,10,,269,10,,253,11,,,,,TRUE,27,32,59,
909131539,909131539,9,LP,SEKGWENG,SEKGWENG,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,DEPARTMENT OF EDUCATION AND TRAINING(DET),850358,413678,TO BE UPDATED,99,TO BE UPDATED,26.91326,-24.21316,NEIMS 2007,99,8,THABAZIMBI,DC36,WATERBERG DISTRICT MUNICIPALITY,LIM361,THABAZIMBI LOCAL MUNICIPALITY,93601001,99,91412004,THABAZIMBI NU,NOT APPLICABLE,WATERBERG,THABAZIMBI,M T,Maleka,1,ROOIBOKKRAAL PORTION,FARM,1 ROOIBOKKRAAL PORTION FARM,,ROOIBOKKRAAL,THABAZIMBI,0380,"1 ROOIBOKKRAAL PORTION FARM,ROOIBOKKRAAL,THABAZIMBI,0380",P.O.BOX 1129,THABAZIMBI,0380,"P.O.BOX 1129,THABAZIMBI,0380",0833984381,0833984381,RURAL,YES,TO BE UPDATED,1,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,YES,579,FALSE,TRUE,NOT MOVED,TO BE UPDATED,LP,LP,909131539,909131539,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,LP909131539,0,TO BE UPDATED,TO BE UPDATED,104,5,118,5,112,6,109,8,,97,6,,81,4,,,,,TRUE,43,37,80,
700152348,152348,7,GT,SEKOLO SA BOROKGO SCHOOL,SEKOLO SA BOROKGO SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,8152348,SEKOLO SA BOROKGO SCHOOL,28.0100316669,-26.1135049998,GDE2010,99,269,RANDBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400099,99,77424060,SANDOWN,NOT APPLICABLE,JOHANNESBURG NORTH,NOT APPLICABLE,DV,ROSSOUW,45,SUSMAN,DRIVE,45 SUSMAN DRIVE,,BLAIRGOWRIE,RANDBURG,2010,"45 SUSMAN DRIVE,BLAIRGOWRIE,RANDBURG,2010",P.O.BOX 651013,BENMORE,2010,"P.O.BOX 651013,BENMORE,2010",0117877290,0835649598,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700152348,700152348,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,265,24,282,22,264,22,301,28,,305,29,,271,29,,,,,TRUE,2,5,7,
200200750,200750,2,EC,SELBORNE COLLEGE,SELBORNE,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,CAPE EDUCATION DEPARTMENT(CED),054368,054368,TO BE UPDATED,99,SELBORNE COLLEGE (18),27.89848,-32.99338,ECED2007,99,47,OOS-LONDEN/EAST LONDON,DC12,AMATOLE DISTRICT MUNICIPALITY,EC125,BUFFALO CITY LOCAL MUNICIPALITY,21205003,3,21414060,SELBORNE,NOT APPLICABLE,EAST LONDON,CIRCUIT 6,AH,GUNN,,LUKIN,ROAD,LUKIN ROAD,,SELBORNE,EAST LONDON,5201,"LUKIN ROAD,SELBORNE,EAST LONDON,5201",P.O.BOX 11194,SOUTHERNWOOD,5201,"P.O.BOX 11194,SOUTHERNWOOD,5201",0437221822,,URBAN,YES,ABCD,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1922,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,EC,EC,200200750,200200750,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC200750,0,TO BE UPDATED,TO BE UPDATED,705,42,697,41,727,44,724,42,,714,42,,722,48,,,,,TRUE,,79,79,
139210225,0139210225,1,WC,SENTRAAL HS.,SENTRAAL,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SECONDARY SCHOOL,TO BE UPDATED,PUBLIC,TO BE UPDATED,CAPE EDUCATION DEPARTMENT(CED),210225,5508,TO BE UPDATED,1353343,SENTRAAL HS.,22.593264,-32.35526,WCED,99,250,BEAUFORT-WES/WEST,DC5,CENTRAL KAROO DISTRICT MUNICIPALITY,WC053,BEAUFORT WEST LOCAL MUNICIPALITY,10503004,4,12401006,HOSPITAL HILL,NOT APPLICABLE,EDEN AND CENTRAL KAROO,07,AM,STRESO,,HATTINGH,STREET,HATTINGH STREET,,BEAUFORTWEST,BEAUFORT WEST,6970,"HATTINGH STREET,BEAUFORTWEST,BEAUFORT WEST,6970",P.O.BOX 278,BEAUFORTWEST,6970,"P.O.BOX 278,BEAUFORTWEST,6970",0234142552,0825759400,RURAL,YES,ABCDE,,Y,CENTRAL KAROO,RURAL,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,139210225,139210225,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0139210225,0,TO BE UPDATED,TO BE UPDATED,408,17,366,17,394,19,363,19,,341,18,,361,17,,,,,TRUE,37,37,74,
