NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuild,ExamNo,New_ExamsNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Dinaledi_Schools,Quids_Up_School,NEIMSEMISN,DEM_CHKS,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
300033209,33209,3,NC,LAERSKOOL CALVINIA,CALVINIA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,19.77678,-31.47002,NEIMS 2007,75,CALVINIA,DC6,NAMAKWA DISTRICT MUNICIPALITY,NC065,HANTAM LOCAL MUNICIPALITY,30605001,0,30402000,NONE,NOT APPLICABLE,NAMAKWA,NOTAPPLICABLE,L.J,MOSTERT,,STASIE,ROAD, STASIE ROAD,,,CALVINIA,," STASIE ROAD,CALVINIA,",P.O.BOX 268,CALVINIA,8190,"P.O.BOX 268,CALVINIA,8190",0273411029,RURAL,YES,ABCD,4,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,NC33209,0,TO BE UPDATED,284,15,257,12,242,14,251,14,TRUE,32,29,61
904220408,904220408,9,LP,LAERSKOOL CHRIS HOFMEYR,CHRIS HOF,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,29.35742,-23.99029,NEIMS 2007,100,PIETERSBURG,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM354,POLOKWANE LOCAL MUNICIPALITY,93504008,8,91216010,PIETERSBURG NU,NOT APPLICABLE,CAPRICORN,PIETERSBURG,D.J.E,COMBRINK,,EERSTEGOUD,, EERSTEGOUD ,,POLOKWANE,,0701," EERSTEGOUD ,POLOKWANE,0701",POST OFFICE 0701,EERSTEGOUD,0701,"POST OFFICE 0701,EERSTEGOUD,0701",0152257024,RURAL,YES,TO BE UPDATED,5,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,LP904220408,0,TO BE UPDATED,244,8,198,7,220,10,237,10,TRUE,,1,1
300021207,21207,3,NC,LAERSKOOL DE AAR,DE AAR,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,24.00188,-30.65784,NEIMS 2007,256,DE AAR,DC7,PIXLEY KA SEME DISTRICT MUNICIPALITY,NC073,EMTHANJENI LOCAL MUNICIPALITY,30703005,5,30304001,NAMAKWALAND NU,NOT APPLICABLE,PIXLEY KA SEME,NOTAPPLICABLE,E.L,KAMFER,,VAN DER MERWE,STREET, VAN DER MERWE STREET,,,DE AAR,," VAN DER MERWE STREET,DE AAR,",P.O.BOX 52,DEAAR,7000,"P.O.BOX 52,DEAAR,7000",0536312772,RURAL,YES,ABCD,4,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,NC21207,0,TO BE UPDATED,379,16,346,14,340,14,311,14,TRUE,42,58,100
800009076,800009076,8,MP,LAERSKOOL DELMAS,DELMAS,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,28.67669,-26.14889,NEIMS 2007,274,DELMAS,DC31,NKANGALA DISTRICT MUNICIPALITY,MP311,DELMAS LOCAL MUNICIPALITY,83101006,6,80802006,DELMAS (NU),NKANGALA,NOT APPLICABLE,DELMAS,E. J,OBERHOUZER,21,SESDE,,21 SESDE ,,TJAKASTAD,DELMAS,2210,"21 SESDE ,TJAKASTAD,DELMAS,2210",PRIVATE BAG X012,DELMAS,2210,"PRIVATE BAG X012,DELMAS,2210",0136652076,TO BE UPDA,YES,ABCDE,99,N,NOT APPLICABLE,NOT APPLICABLE,16-Jul-92,NO,FALSE,FALSE,MP800009076,0,TO BE UPDATED,752,24,737,20,741,34,720,34,TRUE,31,46,77
300016208,16208,3,NC,LAERSKOOL EUREKA,EUREKA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,24.74314,-28.75422,NEIMS 2007,190,KIMBERLEY,DC9,FRANCES BAARD DISTRICT MUNICIPALITY,NC091,SOL PLAATJIE LOCAL MUNICIPALITY,30901024,24,32102020,HADISON PARK,NOT APPLICABLE,FRANCES BAARD,NOTAPPLICABLE,D.F,DUTOIT,,KLISSER,ROAD, KLISSER ROAD,,HADISON PARK,KIMBERLEY,8306," KLISSER ROAD,,HADISON PARK,KIMBERLEY,8306",P.O.BOX 11020,HADISONPARK,8306,"P.O.BOX 11020,HADISONPARK,8306",0538612855,URBAN,YES,ABCD,5,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,NC16208,0,TO BE UPDATED,809,30,820,24,798,29,817,31,TRUE,4,1,5
700241620,241620,7,GT,LAERSKOOL KAMEELFONTEIN,KAMEELFONTEIN,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,28.4043950003,-25.6022966672,GDE2009,205,WONDERBOOM,DC46,METSWEDING DISTRICT MUNICIPALITY,GT461,NOKENG TSA TAEMANE LOCAL MUNICIPALITY,74601004,4,70704007,KAMEELFONTEIN SH,NOT APPLICABLE,GAUTENG NORTH,NOTAPPLICABLE,J. C .F,VANSTADEN,297,KAMEELFONTEIN,ROAD,297 KAMEELFONTEIN ROAD,,GEDEELTE27,PRETORIA,0039,"297 KAMEELFONTEIN ROAD,GEDEELTE27,PRETORIA,0039",P.O.BOX 15186,LYNN EAST,0039,"P.O.BOX 15186,LYNN EAST,0039",0128085064,RURAL,YES,ACD,5,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,GP241620,0,TO BE UPDATED,252,8,236,10,253,11,212,12,TRUE,,1,1
905332493,905332493,9,LP,LAERSKOOL LOUIS TRICHARDT,LOUIS,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,29.8991,-23.03928,NEIMS 2007,11,SOUTPANSBERG,DC34,VHEMBE DISTRICT MUNICIPALITY,LIM344,MAKHADO LOCAL MUNICIPALITY,93404021,21,90835000,NONE,NOT APPLICABLE,VHEMBE,SOUTPANSBERGEAST,MR .M.A.L,LINDE,41,ERASMUS,STREET,41 ERASMUS STREET,,LOUISTRICHARDT,MAKHADO,0920,"41 ERASMUS STREET,LOUISTRICHARDT,MAKHADO,0920",P.O.BOX 58,MAKHADO,0920,"P.O.BOX 58,MAKHADO,0920",0155165157,RURAL,YES,TO BE UPDATED,5,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,LP905332493,0,TO BE UPDATED,1034,36,1047,36,988,36,978,37,TRUE,8,11,19
300012207,12207,3,NC,LAERSKOOL MANNE DIPICO,MANNE DIPICO,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,24.73748,-28.7376,NEIMS 2007,190,KIMBERLEY,DC9,FRANCES BAARD DISTRICT MUNICIPALITY,NC091,SOL PLAATJIE LOCAL MUNICIPALITY,30901008,8,32102047,VERWOERD PARK,NOT APPLICABLE,FRANCES BAARD,NOTAPPLICABLE,D,LANGFORD,,HOWIE,STREET, HOWIE STREET,,VERWOERD PARK,KIMBERLY,8306," HOWIE STREET,,VERWOERD PARK,KIMBERLY,8306",P.O.BOX 110346,HADISON PARK,8306,"P.O.BOX 110346,HADISON PARK,8306",0538614863,URBAN,YES,ABCD,3,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,TRUE,NC12207,0,TO BE UPDATED,1067,28,989,24,1103,30,1254,31,TRUE,,1,1
903420161,903420161,9,LP,LAERSKOOL MARIEPSKOP,MARIEPSKOP,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,30.89488,-24.52339,NEIMS 2007,15,PHALABORWA,DC33,MOPANI DISTRICT MUNICIPALITY,LIM335,MARULENG LOCAL MUNICIPALITY,93305011,11,92206002,PHALABORWA NU,NOT APPLICABLE,MOPANI,LEPELLE,R.J,DEMEYER,,MARAIS,STREET, MARAIS STREET,,KAMPERSRUS,KAPERSRUS,1371," MARAIS STREET,KAMPERSRUS,KAPERSRUS,1371",P.O.BOX 70,KAMPERSRUS,1371,"P.O.BOX 70,KAMPERSRUS,1371",0157955122,RURAL,YES,TO BE UPDATED,4,Y,MARULENG,RURAL,02-Jan-00,NO,FALSE,FALSE,LP903420161,1,TO BE UPDATED,178,9,166,,181,9,195,11,TRUE,2,6,8
902331810,902331810,9,LP,LAERSKOOL MESSINA PRIMARY,MESSINA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,30.04524,-22.3526,NEIMS 2007,12,MESSINA,DC34,VHEMBE DISTRICT MUNICIPALITY,LIM341,MUSINA LOCAL MUNICIPALITY,93401006,6,90502002,MESSINA NU,NOT APPLICABLE,VHEMBE,SOUTPANSBERGNORTH,S.M,JAMES,2,DREYER,STREET,2 DREYER STREET,,,MUSINA,,"2 DREYER STREET,MUSINA,",PRIVATE BAG X607,MUSINA,0900,"PRIVATE BAG X607,MUSINA,0900",0155342144,RURAL,YES,TO BE UPDATED,5,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,LP902331810,0,TO BE UPDATED,531,22,516,24,510,22,507,23,TRUE,33,22,55
600101505,101505,6,NW,LAERSKOOL NIETVERDIEND,NIETVERDIEND,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,26.15828,-25.02164,NEIMS 2007,6,MARICO,DC38,CENTRAL DISTRICT MUNICIPALITY,NW385,RAMOTSHERE MOILOA LOCAL MUNICIPALITY,63805001,0,61015001,MADIKWE NU,NGAKA MODIRI MOLEMA,ZEERUST,NIETVERDIENDT,W.A.J,BURGER,,HERMANUSKRAALNIETV,, HERMANUSKRAALNIETV ,,,NIETVERDIEND,2874," HERMANUSKRAALNIETV ,NIETVERDIEND,2874",P.O.BOX 39,NIETVERDIEND,2874,"P.O.BOX 39,NIETVERDIEND,2874",0183672220,TO BE UPDA,YES,TO BE UPDATED,1,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,YES,FALSE,TRUE,NW101505,0,TO BE UPDATED,101,5,101,7,89,5,203,7,TRUE,42,24,66
909130543,909130543,9,LP,LAERSKOOL NORTHAM,NORTHAM,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,27.27073,-24.95896,NEIMS 2007,8,THABAZIMBI,DC36,WATERBERG DISTRICT MUNICIPALITY,LIM361,THABAZIMBI LOCAL MUNICIPALITY,93601007,7,91405000,NONE,NOT APPLICABLE,WATERBERG,DWAALBOOM,A,GREYLING,4142,KOEDOESDORINGS GEDEELTE,,4142 KOEDOESDORINGS GEDEELTE ,,GEDEELTE,NORTHAM,0360,"4142 KOEDOESDORINGS GEDEELTE ,GEDEELTE,NORTHAM,0360",P.O.BOX 55,NORTHAM,0360,"P.O.BOX 55,NORTHAM,0360",0147840300,RURAL,YES,TO BE UPDATED,5,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,LP909130543,0,TO BE UPDATED,437,18,461,16,472,19,506,17,TRUE,19,20,39
300041210,41210,3,NC,LAERSKOOL ORANJE-NOORD,ORANJE-NOORD,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,21.26197,-28.44756,NEIMS 2007,2,GORDONIA,DC8,SIYANDA DISTRICT MUNICIPALITY,NC083,KHARA HAIS LOCAL MUNICIPALITY,30803008,8,31711013,OOSTERVILLE,NOT APPLICABLE,SIYANDA,NOTAPPLICABLE,P.D,VANDERMERWE,109,SCHRODER,STREET,109 SCHRODER STREET,,,UPINGTON,,"109 SCHRODER STREET,UPINGTON,",P.O.BOX 393,UPINGTON,8800,"P.O.BOX 393,UPINGTON,8800",0543323776,URBAN,YES,ABCD,5,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,NC41210,0,TO BE UPDATED,902,32,874,30,896,36,950,37,TRUE,15,14,29
800009563,800009563,8,MP,LAERSKOOL PIET RETIEF,PIET RETIEF,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,30.80117,-26.99283,GEOCODED,22,PIET RETIEF,DC30,GERT SIBANDE DISTRICT MUNICIPALITY,MP303,MKHONDO LOCAL MUNICIPALITY,83003007,7,80307002,PIET RETIEF (NU),GERT SIBANDE,NOT APPLICABLE,PIETRETIEF,P,MRPROODT,,CHURCH,STREET, CHURCH STREET,,,PIET RETIEF,2380," CHURCH STREET,,PIET RETIEF,2380",P.O.BOX 32,PIETRETIEF,2380,"P.O.BOX 32,PIETRETIEF,2380",0178265260,TO BE UPDA,YES,ABCDE,5,N,NOT APPLICABLE,NOT APPLICABLE,14-Jul-92,NO,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,853,33,868,27,864,37,879,37,TRUE,21,22,43
904220415,904220415,9,LP,LAERSKOOL PIETERSBURG NOORD,PIETERSBURG,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,29.45441,-23.90118,NEIMS 2007,100,PIETERSBURG,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM354,POLOKWANE LOCAL MUNICIPALITY,93504020,20,91215023,PIETERSBURG CENTRAL,NOT APPLICABLE,CAPRICORN,PIETERSBURG,A.N,VISAGIE,,BICARD,STREET, BICARD STREET,,POLOKWANE CENTRAL,PIETERSBURG,0700," BICARD STREET,POLOKWANE CENTRAL,PIETERSBURG,0700",POST OFFICE 2501,OBERHOLZER,2501,"POST OFFICE 2501,OBERHOLZER,2501",01529710767,URBAN,YES,TO BE UPDATED,5,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,LP904220415,0,TO BE UPDATED,862,24,865,24,861,25,867,22,TRUE,3,4,7
800009571,800009571,8,MP,LAERSKOOL PIONIER,PIONIER,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,29.87946,-27.36562,NEIMS 2007,216,VOLKRUST,DC30,GERT SIBANDE DISTRICT MUNICIPALITY,MP304,SEME LOCAL MUNICIPALITY,83004004,4,52501003,UTRECHT (NU),GERT SIBANDE,NOT APPLICABLE,VOLKSRUST,J.C,NEL,,,,,,,VOLKSRUST,2470,"VOLKSRUST,2470",P.O.BOX 4,VOLKSRUST,2470,"P.O.BOX 4,VOLKSRUST,2470",0177355066,TO BE UPDA,YES,ABCDE,5,N,NOT APPLICABLE,NOT APPLICABLE,14-Jul-92,NO,FALSE,FALSE,MP800009571,0,TO BE UPDATED,732,30,711,26,715,40,730,30,TRUE,29,32,61
700270363,270363,7,GT,LAERSKOOL RAPPORTRYER,RAPPORTRYER,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,27.6818033335,-26.1675816672,GDE2009,199,RANDFONTEIN,DC48,WEST RAND DISTRICT MUNICIPALITY,GT482,RANDFONTEIN LOCAL MUNICIPALITY,74802004,4,70205025,RANDPOORT,NOT APPLICABLE,GAUTENG WEST,NOTAPPLICABLE,C,STOOP,,LANGERMAN,STREET, LANGERMAN STREET,,RANDGATE,RANDFONTEIN,1763," LANGERMAN STREET,RANDGATE,RANDFONTEIN,1763",P.O.BOX 3626,RANDGATE,1763,"P.O.BOX 3626,RANDGATE,1763",0114122804,URBAN,YES,ACD,5,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,GP270363,0,TO BE UPDATED,1333,39,1331,49,1360,46,1380,38,TRUE,14,11,25
996606307,996606307,9,LP,LAERSKOOL ROOSSENEKAL,ROOSSENEKAL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,29.92844,-25.2155,NEIMS 2007,121,MIDDELBURG,DC47,GREATER SEKHUKHUNE DISTRICT MUNICIPALITY,LIM472,ELIAS MOTSOALEDI LOCAL MUNICIPALITY,90305015,15,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,NGWAABE,W. J,HAVENGA,1,SKOOL,STREET,1 SKOOL STREET,,,ROOSENEKAL,1066,"1 SKOOL STREET,ROOSENEKAL,1066",PRIVATE BAG X2,ROOSSENEKAL,1066,"PRIVATE BAG X2,ROOSSENEKAL,1066",0132730004,RURAL,NO,NONE,3,Y,MARULENG,RURAL,02-Jan-00,NO,FALSE,FALSE,MP800009613,1,TO BE UPDATED,368,9,377,10,358,10,273,10,TRUE,34,47,81
300033211,33211,3,NC,LAERSKOOL T.N.J. VAN DER WALT,T.N.J. VAN DER WALT,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,2033211,2033211,H/skool Loeriesfontein,19.44525,-30.94888,NEIMS 2007,75,CALVINIA,DC6,NAMAKWA DISTRICT MUNICIPALITY,NC065,HANTAM LOCAL MUNICIPALITY,30605005,5,30404000,NONE,NOT APPLICABLE,NAMAKWA,NOTAPPLICABLE,H.N,KLAASTE,,D.F. MALAN,STREET, D.F. MALAN STREET,,,LOERIESFONTEIN,," D.F. MALAN STREET,LOERIESFONTEIN,",P.O.BOX 155,LOERIESFONTEIN,8185,"P.O.BOX 155,LOERIESFONTEIN,8185",0276621029,RURAL,YES,ABCD,4,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,NC33211,0,TO BE UPDATED,203,8,197,8,199,7,207,7,TRUE,7,19,26
600102197,102197,6,NW,LAERSKOOL TOSCA,TOSCA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,23.95903,-25.88196,NEIMS 2007,4,VRYBURG 1,DC39,BOPHIRIMA DISTRICT MUNICIPALITY,NW395,MOLOPO LOCAL MUNICIPALITY,63905002,2,61501001,HUHUDI NU,DR RUTH SEGOMOTSI MOMPATI,KAGISANO MOLOPO,MOROKWENG 1,THE,MANAGER,,MOLOPO,ROAD, MOLOPO ROAD,,,TOSCA,8618," MOLOPO ROAD,,TOSCA,8618",P.O.BOX 45,TOSCA,8618,"P.O.BOX 45,TOSCA,8618",0539330009,TO BE UPDA,NO,NONE,4,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,NW102197,0,TO BE UPDATED,53,5,42,3,40,4,52,5,TRUE,12,27,39
800009720,800009720,8,MP,LAERSKOOL TRICHARDT,TRICHARDT,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,29.22401,-26.49292,NEIMS 2007,212,HOEVELDRIFT,DC30,GERT SIBANDE DISTRICT MUNICIPALITY,MP307,GOVAN MBEKI LOCAL MUNICIPALITY,83007025,25,80708003,HIGHVELD RIDGE (NU),GERT SIBANDE,NOT APPLICABLE,HIGHVELDRIDGE WEST,A,SPIES,,KERK,STREET, KERK STREET,,TRICHARDT,TRICHARD,2300," KERK STREET,TRICHARDT,TRICHARD,2300",PRIVATE BAG X504,TRICHARDT,2300,"PRIVATE BAG X504,TRICHARDT,2300",0176380244,TO BE UPDA,YES,ABCDE,5,N,NOT APPLICABLE,NOT APPLICABLE,14-Jul-92,NO,FALSE,FALSE,MP800009720,0,TO BE UPDATED,309,18,348,19,313,9,313,17,TRUE,,2,2
901531160,901531160,9,LP,LAERSKOOL TZANEEN,TZANEEN,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,30.15503,-23.83088,NEIMS 2007,104,LETABA,DC33,MOPANI DISTRICT MUNICIPALITY,LIM333,GREATER TZANEEN LOCAL MUNICIPALITY,93303015,15,90312002,ARBOR PARK,NOT APPLICABLE,MOPANI,TZANEEN,V.C,RIJNEN,13,AGHATA,STREET,13 AGHATA STREET,,ARBOR PARK,TZANEEN,0850,"13 AGHATA STREET,ARBOR PARK,TZANEEN,0850",P.O.BOX 171,TZANEEN,0850,"P.O.BOX 171,TZANEEN,0850",0153073601,RURAL,YES,TO BE UPDATED,5,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,LP901531160,0,TO BE UPDATED,1091,37,1065,35,1105,45,1105,42,TRUE,5,16,21
200600363,600363,2,EC,LAERSKOOL UNIE P SCHOOL,UNIE,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,25.82573,-31.29872,NEIMS 2007,351,STEYNSBURG,DC14,UKHAHLAMBA DISTRICT MUNICIPALITY,EC144,GARIEP LOCAL MUNICIPALITY,21404002,2,22908000,NONE,NOT APPLICABLE,STERKSPRUIT,CIRCUIT1,MRS .P.P.M,WIJNBEEK,14,BUYS,STREET,14 BUYS STREET,,,STEYNSBURG,,"14 BUYS STREET,STEYNSBURG,",P.O.BOX 70,STEYNSBURG,5920,"P.O.BOX 70,STEYNSBURG,5920",0488840005,URBAN,YES,ABCD,3,Y,UKHAHLAMBA,RURAL,01-Jan-05,NO,FALSE,TRUE,EC600363,0,TO BE UPDATED,144,4,123,4,154,5,169,5,TRUE,30,53,83
300043215,43215,3,NC,LAERSKOOL VOLOP,VOLOP,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,22.43294,-28.90745,NEIMS 2007,79,HAY,DC7,PIXLEY KA SEME DISTRICT MUNICIPALITY,NCDMA07,WCDMA05,TO BE UPDATED,0,39201002,HAY NU,NOT APPLICABLE,PIXLEY KA SEME,NOTAPPLICABLE,S.M,WEBB,,,,,,GROBELERSHOOP,GROBBLERSDAL,8800,"GROBELERSHOOP,GROBBLERSDAL,8800",P.O.BOX 167,GROBLERSHOOP,8850,"P.O.BOX 167,GROBLERSHOOP,8850",054725212,RURAL,YES,ABCD,1,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,YES,FALSE,TRUE,NC43215,0,TO BE UPDATED,70,4,67,4,77,4,63,4,TRUE,40,32,72
910130604,910130604,9,LP,LAERSKOOL WARMBAD,WARMBAD,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,28.28249,-24.88182,NEIMS 2007,94,WARMBAD,DC36,WATERBERG DISTRICT MUNICIPALITY,LIM366,BELA-BELA LOCAL MUNICIPALITY,93606002,2,91802001,WARMBATHS NU,NOT APPLICABLE,WATERBERG,WARMBAD,H.F,COETZEE,80,MOFFAT,STREET,80 MOFFAT STREET,,BELABELA,BELA-BELA,0480,"80 MOFFAT STREET,BELABELA,BELA-BELA,0480",PRIVATE BAG X1630,BELABELA,0480,"PRIVATE BAG X1630,BELABELA,0480",0147362228,RURAL,YES,TO BE UPDATED,5,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,LP910130604,0,TO BE UPDATED,787,33,771,32,763,35,761,34,TRUE,16,24,40
200100856,100856,2,EC,LAERSKOOL WILLOWMORE,WILLOWMORE,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,23.4871,-33.29891,NEIMS 2007,167,WILLOWMORE,DC10,CACADU DISTRICT MUNICIPALITY,EC107,BAVIAANS LOCAL MUNICIPALITY,TO BE UPDATED,0,20704002,HILLVIEW,NOT APPLICABLE,GRAAFF-REINET,CIRCUIT2,M.J,DEJAGER,,ADDERLY,STREET, ADDERLY STREET,,WILLOWMORE,WILLOWVALE,6445," ADDERLY STREET,WILLOWMORE,WILLOWVALE,6445",P.O.BOX 6,WILLOWMORE,6445,"P.O.BOX 6,WILLOWMORE,6445",0449232284,URBAN,YES,ABCD,4,N,NOT APPLICABLE,NOT APPLICABLE,01-Jan-13,NO,FALSE,FALSE,EC100856,0,TO BE UPDATED,130,4,118,3,176,4,208,4,TRUE,46,44,90
800009753,800009753,8,MP,LAERSKOOL WITRIVIER,WITRIVIER,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,31.00888,-25.32882,NEIMS 2007,17,WITRIVIER,DC32,EHLANZENI DISTRICT MUNICIPALITY,MP322,MBOMBELA LOCAL MUNICIPALITY,83202030,30,81407003,NELSPRUIT (NU),EHLANZENI,NOT APPLICABLE,WHITERIVER,F .P,VDRIET,1,SYDCORNWELL,,1 SYDCORNWELL ,,WHITE RIVER,WHITERIVER,1240,"1 SYDCORNWELL ,WHITE RIVER,WHITERIVER,1240",P.O.BOX 276,WHITERIVER,1240,"P.O.BOX 276,WHITERIVER,1240",0137512231,TO BE UPDA,YES,ABCDE,5,N,NOT APPLICABLE,NOT APPLICABLE,14-Jul-92,NO,FALSE,FALSE,MP800009753,0,TO BE UPDATED,1085,35,1014,45,1128,41,1141,43,TRUE,17,25,42
