NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuild,ExamNo,New_ExamsNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Dinaledi_Schools,Quids_Up_School,NEIMSEMISN,DEM_CHKS,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
700230748,230748,7,GT,KWAGGASRANDSKOOL,KWAGGASRAND,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MID,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,28.1177516668,-25.7603483332,GDE2009,204,PRETORIA,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600003,3,77612022,DANVILLE,NOT APPLICABLE,TSHWANE SOUTH,NOTAPPLICABLE,A.D,VANWYK,,PARKIET,STREET, PARKIET STREET,,KWAGGASRAND,PRETORIA,0146," PARKIET STREET,KWAGGASRAND,PRETORIA,0146",P.O.BOX 97573,WESPARK,0146,"P.O.BOX 97573,WESPARK,0146",0123860506,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,GP230748,0,TO BE UPDATED,616,39,556,32,553,34,550,36,FALSE,,,
500183853,183853,5,KZ,KWATHINTWA SCHOOL FOR THE DEAF,KWATHINTWA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Hearing Impairment,PUBLIC,PUBLIC,NOT APPLICABLE,5412234,NOT APPLICABLE,30.65904,-29.72425,NEIMS 2007,141,CAMPERDOWN,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200004,4,TO BE UPDA,TO BE UPDATED,ETHEKWINI,PINETOWN,HAMMARSDALE,L,NAIDOO,,OLD MAIN,ROAD, OLD MAIN ROAD,,INCHANGA,PINETOWN,3670," OLD MAIN ROAD,,INCHANGA,PINETOWN,3670",Private Bag x1018,HILLCREST,3650,"Private Bag x1018,HILLCREST,3650",0317834005,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,KZ183853,0,TO BE UPDATED,231,27,,,310,30,310,33,TRUE,163,147,310
500183890,183890,5,KZ,KWAVULINDLEBE SCHOOL FOR THE DEAF,KWAVULINDLEBE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Hearing Impairment,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,30.92584,-29.95637,NEIMS 2007,138,UMLAZI,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200080,80,TO BE UPDA,TO BE UPDATED,ETHEKWINI,UMLAZI,CHATSWORTH,MRS .N. D,NDLOVU,135,V,BLOCK,135 V BLOCK,,UMLAZI,DURBAN,4029,"135 V BLOCK,,UMLAZI,DURBAN,4029",Private Bag,DURBAN INTERNATIONAL,4029,"Private Bag,DURBAN INTERNATIONAL,4029",0319071408,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,KZ183890,0,TO BE UPDATED,,,,,,,37,2,FALSE,,,
500184075,184075,5,KZ,KWAZAMOKUHLE SCHOOL FOR THE HANDICAPPED,KWAZAMOKUHLE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Physical disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,29.71064,-28.9758,NEIMS 2007,289,ESTCOURT,DC23,UTHUKELA DISTRICT MUNICIPALITY,KZN236,IMBABAZANE LOCAL MUNICIPALITY,52306012,12,TO BE UPDA,TO BE UPDATED,UKHAHLAMBA,OTHUKELA,ESTCOURT,THE,MANAGER,,EPHANGWENI,FARM, EPHANGWENI FARM,,DIST.ESTCOURT,ESCOURT,3310," EPHANGWENI FARM,,DIST.ESTCOURT,ESCOURT,3310",Private Bag X7008,ESTCOURT,3310,"Private Bag X7008,ESTCOURT,3310",0363528519,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,KZ184075,0,TO BE UPDATED,112,11,,,143,11,148,13,TRUE,41,53,94
600102378,102378,6,NW,L M MOKOENA SPECIAL,L M MOKOENA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,28.1401,-25.34735,NEIMS 2007,207,MORETELE,DC37,BOJANALA DISTRICT MUNICIPALITY,NW371,MORETELE LOCAL MUNICIPALITY,63701012,12,60112001,MOGEGELO,BOJANALA,TEMBA,TO BE UPDATED,N.V,DIGOPELENG,,MOGOGELO,, MOGOGELO ,,VILLAGE,HAMMANSKRAAL,," MOGOGELO ,VILLAGE,HAMMANSKRAAL,",PRIVATE BAG x 2020,HAMMANSKRAAL,0400,"PRIVATE BAG x 2020,HAMMANSKRAAL,0400",,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,NW102378,0,TO BE UPDATED,132,4,71,4,,6,102,7,FALSE,,,
442607310,42607310,4,FS,LADYBRAND SPEC./S,LADYBRAND,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MID,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,27.453468,-29.201687,FSED 2007,342,LADYBRAND,DC17,MOTHEO DISTRICT MUNICIPALITY,FS173,MANTSOPA LOCAL MUNICIPALITY,41703004,4,40605001,LELIEHOEK,NOT APPLICABLE,MOTHEO,40,A.D,FENWICK,,COLLIN,STREET, COLLIN STREET,,,LADYBRAND,9745," COLLIN STREET,LADYBRAND,9745",P.O.BOX 177,LADYBRAND,9745,"P.O.BOX 177,LADYBRAND,9745",0519242049,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,FS42607310,0,TO BE UPDATED,57,6,57,6,76,6,87,7,TRUE,2,6,8
700250852,250852,7,GT,LANTERNSKOOL,LANTERN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,PUBLIC,250852,8250852,LANTERNSKOOL,27.857186667,-26.141936667,GDE2009,268,ROODEPOORT,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400071,71,77423060,ROODEKRANS,NOT APPLICABLE,JOHANNESBURG WEST,NOTAPPLICABLE,P .J,COETZEE,,CORNER SOUTH AND LOWER MAIN REEF,ROAD, CORNER SOUTH AND LOWER MAIN REEF ROAD,,LIND HAVEN,WESTGATE,," CORNER SOUTH AND LOWER MAIN REEF ROAD,LIND HAVEN,WESTGATE,",Private Bag x4,WESTGATE,1734,"Private Bag x4,WESTGATE,1734",0117601096,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,GP250852,0,TO BE UPDATED,703,55,700,52,698,54,680,56,FALSE,,,
300102379,300102379,3,NC,LEARAMELE SPECIAL SCHOOL FOR THE SMH,LEARAMELE ECIAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,23.49095,-27.39395,NEIMS 2007,82,KUDUMANE,DC45,KGALAGADI DISTRICT MUNICIPALITY,NC452,GA-SEGONYANA LOCAL MUNICIPALITY,34502003,3,68104000,NONE,NOT APPLICABLE,KGALAGADI,NOTAPPLICABLE,G. C,NTWAEAGAE,1259,MTSHETLHO,STREET,1259 MTSHETLHO STREET,,,MOTHIBISTAD,,"1259 MTSHETLHO STREET,MOTHIBISTAD,",P.O.BOX 525,MOTHIBISTAD,8474,"P.O.BOX 525,MOTHIBISTAD,8474",0537731238,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,NW102379,1,TO BE UPDATED,,,69,8,62,8,57,8,TRUE,19,35,54
444712111,44712111,4,FS,LEBONENG SPEC,LEBONENG,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Severe Intel disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,26.800465,-27.943581,FSED 2007,314,WELKOM,DC18,LEJWELEPUTSWA DISTRICT MUNICIPALITY,FS184,MATJHABENG LOCAL MUNICIPALITY,41804025,25,41018000,THABONG SP,NOT APPLICABLE,LEJWELEPUTSWA,CIRCUIT9,L.E,SCHOONRAAD,14101,EDUCATION,STREET,14101 EDUCATION STREET,,THABONG,WELKOM,,"14101 EDUCATION STREET,,THABONG,WELKOM,",Private Bag X66,WELKOM,9460,"Private Bag X66,WELKOM,9460",0573951306,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,FS44712111,0,TO BE UPDATED,236,19,246,24,219,24,200,24,TRUE,12,18,30
600102381,102381,6,NW,LEKGETHO SPECIAL,LEKGETHO ECIAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,25.77886,-26.04082,NEIMS 2007,87,DITSOBOTLA,DC38,CENTRAL DISTRICT MUNICIPALITY,NW384,DITSOBOTLA LOCAL MUNICIPALITY,63804019,19,60906001,BODIBE,NGAKA MODIRI MOLEMA,LICHTENBURG,TO BE UPDATED,MS,SEDUPANE,E2025,KGOMOLA,SECTION,E2025 KGOMOLA SECTION,,BODIBE,ITSOSENG,,"E2025 KGOMOLA SECTION,BODIBE,ITSOSENG,",P.O.BOX 371,ITSOSENG,2744,"P.O.BOX 371,ITSOSENG,2744",,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,NW102381,0,TO BE UPDATED,,4,59,4,35,4,45,3,FALSE,,,
106494615,0106494615,1,WC,LENTEGEUR SCHOOL FOR LSEN-SMH,LENTEGEUR,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,18.61775299,-34.02092319,WCED,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100076,76,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METROPOLE SOUTH,CIRCUIT3,W,NAIDOO,,LENTEGEUR,, LENTEGEUR ,,PSYCHIATRIC HOSP,HIGHLANDS DRIVE,7784," LENTEGEUR ,PSYCHIATRIC HOSP,HIGHLANDS DRIVE,7784",P.O.BOX 80,MITCHELL'S PLAIN,7789,"P.O.BOX 80,MITCHELL'S PLAIN,7789",0213714111,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,WC0106494615,0,TO BE UPDATED,269,21,272,20,280,27,300,29,TRUE,1,3,4
915530617,915530617,9,LP,LETABA PRIMARY,LETABA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Physical disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,30.27011,-23.87285,NEIMS 2007,112,RITAVI,DC33,MOPANI DISTRICT MUNICIPALITY,LIM333,GREATER TZANEEN LOCAL MUNICIPALITY,93303017,17,90303000,NONE,NOT APPLICABLE,MOPANI,NKOWANKOWA,J. D,EATES,,BETWEEN LETABA HOSPITAL AND LETABA RIVER,, BETWEEN LETABA HOSPITAL AND LETABA RIVER ,,,,," BETWEEN LETABA HOSPITAL AND LETABA RIVER ,",P.O.Box 2445,TZANEEN,0850,"P.O.Box 2445,TZANEEN,0850",0153031655,RURAL,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,LP915530617,0,TO BE UPDATED,209,26,11,,210,24,412,24,TRUE,97,99,196
440303218,40303218,4,FS,LETTIE FOUCHÉ SPEC,LETTIE FOUCHÉ,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Severe Intel disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,26.205429,-29.052179,FSED 2007,308,BLOEMFONTEIN,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702044,44,40511005,BLOEMFONTEIN NU,NOT APPLICABLE,MOTHEO,22,D,HUGO,,BLOEMENDAL,ROAD, BLOEMENDAL ROAD,,RAYTON,BLOEMFONTEIN,9300," BLOEMENDAL ROAD,,RAYTON,BLOEMFONTEIN,9300",P.O.BOX 474,BLOEMFONTEIN,9300,"P.O.BOX 474,BLOEMFONTEIN,9300",0514366770,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,FS40303218,0,TO BE UPDATED,,,247,21,242,20,253,20,TRUE,25,32,57
108474126,0108474126,1,WC,LIGSTRAAL SKOOL,LIGSTRAAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,19.00093454,-33.73189907,WCED,175,PAARL,DC2,CAPE WINELANDS DISTRICT MUNICIPALITY,WC023,DRAKENSTEIN LOCAL MUNICIPALITY,10203026,26,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,CAPE WINELANDS,CIRCUIT3,J.M,LAKAY,60,PIENAAR,STREET,60 PIENAAR STREET,,PAARL EAST,PAARL,,"60 PIENAAR STREET,PAARL EAST,PAARL,",P.O.Box 1102,NEDERBURG,7627,"P.O.Box 1102,NEDERBURG,7627",0218627182,RURAL,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,WC0108474126,0,TO BE UPDATED,222,17,233,18,255,18,241,21,TRUE,,5,5
600102382,102382,6,NW,LILLIAN LEHETLA SPECIAL,LILLIAN LEHETLA ECIAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,25.37243,-26.50177,NEIMS 2007,87,DITSOBOTLA,DC38,CENTRAL DISTRICT MUNICIPALITY,NW382,TSWAING LOCAL MUNICIPALITY,63802007,7,60702000,GANAPAN,NGAKA MODIRI MOLEMA,GREATER DELAREYVILLE,GANAPAN,S,MOATE,783,,STAND,783  STAND,,,ATAMELANG,,"783  STAND,,ATAMELANG,",P.O.BOX 310,ATAMELANG,2732,"P.O.BOX 310,ATAMELANG,2732",0183342575,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,NW102382,0,TO BE UPDATED,83,8,84,8,112,7,162,7,FALSE,,,
109474444,0109474444,1,WC,LINDELANI,LINDELANI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Behavioural Problems,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,18.86639416,-33.84674654,WCED,176,STELLENBOSCH,DC2,CAPE WINELANDS DISTRICT MUNICIPALITY,TO BE UPDATED,STELLENBOSCH LOCAL MUNICIPALITY,10204010,10,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,CAPE WINELANDS,CIRCUIT1,H,LINDERS,,ELSENBURG,ROAD, ELSENBURG ROAD,,,KOELENHOF,," ELSENBURG ROAD,KOELENHOF,",P.O.BOX 7181,STELLENBOSCH,7559,"P.O.BOX 7181,STELLENBOSCH,7559",0218822934,RURAL,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,,,,,FALSE,,,
500187257,187257,5,KZ,LIVINGSTONE P,LIVINGSTONE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Communication disorders,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,31.024117,-29.8236,NEIMS 2007,34,DURBAN,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200027,27,57218119,WINDERMERE,ETHEKWINI,UMLAZI,DURBAN CENTRAL,MRS.C,BUTT,74,LIVINGSTONE,ROAD,74 LIVINGSTONE ROAD,,STAMFORD HILL,DURBAN,,"74 LIVINGSTONE ROAD,,STAMFORD HILL,DURBAN,",74 Livingstone Rd.,TO BE UPDATED,4001,"74 Livingstone Rd.,TO BE UPDATED,4001",0313122026,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,KZ187257,0,TO BE UPDATED,412,46,,,417,46,906,49,FALSE,,,
200100969,100969,2,EC,LONWABO SCHOOL,LONWABO,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Physical disability,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,25.55832,-33.87196,ECED2007,51,PORT ELIZABETH,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,29500029,29,27502000,NONE,NOT APPLICABLE,PORT ELIZABETH,CIRCUIT11,N.V,LUVUNO,,UITENHAGE,ROAD, UITENHAGE ROAD,,MISSIONVALE ALGOA PARK,PORT ELIZABETH,," UITENHAGE ROAD,MISSIONVALE ALGOA PARK,PORT ELIZABETH,",P.O.BOX 11003,ALGOA PARK,6005,"P.O.BOX 11003,ALGOA PARK,6005",0414524227,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Jan-80,0,FALSE,FALSE,EC100969,0,TO BE UPDATED,104,9,92,10,92,9,97,10,TRUE,7,18,25
200100970,100970,2,EC,LUTHANDO LUVUYO SCHOOL,LUTHANDO LUVUYO,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,25.58077,-33.86478,NEIMS 2007,51,PORT ELIZABETH,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,29500024,24,27508017,ZWIDE 3,NOT APPLICABLE,PORT ELIZABETH,CIRCUIT11,C. T,NKOMOMBINI,,CORNER SALAMNTU AND MAKUBALO,STREET, CORNER SALAMNTU AND MAKUBALO STREET,,ZWIDE,PORT ELIZABETH,6005," CORNER SALAMNTU AND MAKUBALO STREET,ZWIDE,PORT ELIZABETH,6005",P.O.BOX 11042,ALGOA PARK,6005,"P.O.BOX 11042,ALGOA PARK,6005",0414662738,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Jan-82,0,FALSE,FALSE,EC100970,0,TO BE UPDATED,307,22,282,22,,20,273,21,FALSE,,,
600102383,102383,6,NW,M M SEBITLOANE SPECIAL COMBINED,M M SEBITLOANE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,24.7728,-27.5347,GEOCODED,TO BE UPDA,TO BE UPDATED,DC39,BOPHIRIMA DISTRICT MUNICIPALITY,NW394,GREATER TAUNG LOCAL MUNICIPALITY,63904011,11,TO BE UPDA,TO BE UPDATED,DR KENNETH KAUNDA,GREATER TAUNG,GREATER TAUNG,THE,MANAGER,,LOKALENG,VILLAGE, LOKALENG VILLAGE,,,TAUG,8580," LOKALENG VILLAGE,,TAUG,8580",PRIVATE BAG X100,TAUNG STATION,8580,"PRIVATE BAG X100,TAUNG STATION,8580",0539941666,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,,0,TO BE UPDATED,117,4,122,5,120,9,109,10,FALSE,,,
700110254,110254,7,GT,M.C. KHARBAI SCHOOL FOR THE DEAF,M.C.KHARBAI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Hearing Impairment,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,27.8646250001,-26.329071667,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400008,8,77409149,LENASIA EXT 1,NOT APPLICABLE,JOHANNESBURG SOUTH,NOTAPPLICABLE,V.S,NAIKER,8345,ALPHA,STREET,8345 ALPHA STREET,,,LENASIA,1820,"8345 ALPHA STREET,,LENASIA,1820",P.O.Box 404,LENASIA,1820,"P.O.Box 404,LENASIA,1820",0118527827,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,GP110254,0,TO BE UPDATED,182,19,195,18,234,22,253,23,FALSE,,,
700231415,231415,7,GT,MAGALIES SPECIAL SCHOOL,MAGALIES ECIAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MID,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,28.2214016669,-25.7066216672,GDE2009,204,PRETORIA,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600054,54,77602000,NONE,NOT APPLICABLE,TSHWANE NORTH,NOTAPPLICABLE,W. M,NEL,717,TWENTYFIRST,AVENUE,717 TWENTYFIRST AVENUE,,RIETFONTEIN,PRETORIA,0134,"717 TWENTYFIRST AVENUE,RIETFONTEIN,PRETORIA,0134",P.O.BOX 32279,TOTIUSDAL,0131,"P.O.BOX 32279,TOTIUSDAL,0131",0123300168,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,20-Sep-99,0,FALSE,FALSE,GP231415,0,TO BE UPDATED,684,45,648,43,633,44,634,44,FALSE,,,
923260505,923260505,9,LP,MAHLASEDI SCHOOL,MAHLASEDI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SMH/MID,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,29.542517,-24.293217,NEIMS 2007,211,THABAMOOPO,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM355,LEPELE-NKUMPI LOCAL MUNICIPALITY,93505013,13,91304003,LEBOWAKGOMO UNIT A,NOT APPLICABLE,CAPRICORN,LEBOWAKGOMO,MRS.K.P,MOGOBA,192,A,UNIT,192 A UNIT,LEBOWAKGOMO,LEBOWAKGOMO,POLOKWANE,,"192 A UNIT,LEBOWAKGOMO,LEBOWAKGOMO,POLOKWANE,",Private Bag X44,CHUENESPOORT,0745,"Private Bag X44,CHUENESPOORT,0745",0156324044,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,LP923260505,0,TO BE UPDATED,406,23,408,26,375,28,424,30,FALSE,,,
105315036,0105315036,1,WC,MAITLAND COTTAGE HOME,MAITLAND COTTAGE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Physical disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,18.45617023,-33.97474426,WCED,65,SIMONSTAD,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100059,59,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METROPOLE SOUTH,CIRCUIT2,MS .L.B. J,ANTJIES,,KILDARE,ROAD, KILDARE ROAD,NEWLANDS,NEWLANDS,CAPE TOWN,," KILDARE ROAD,NEWLANDS,NEWLANDS,CAPE TOWN,",Kildare Road,NEWLANDS,7700,"Kildare Road,NEWLANDS,7700",0216742090,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,WC0105315036,0,TO BE UPDATED,65,3,10,3,,3,,3,FALSE,,,
