NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,Sector,Type_DoE,Type_DoE_2,Phase_DoE,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,GIS_InCorrect,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,MLComment1,MLComment2,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,Verification_Date,DEM_Comment,NEIMSEMISN,DEM_CHKS,DEMCOM,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,GradeR_Lrns_2010,Snap_Learners_2011,Educator_Numbers_2011,GradeR_Lrns_2011,Snap_Learners_2012,Educator_Numbers_2012,GradeR_Lrns_2012,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS,ECD_SOCIALDEVELOPMEN_NO
700161398,161398,7,GT,SCHOOL OF ACHIEVEMENT-PRESTASIESKOOL,SCHOOL OF ACHIEVEMENT-PRESTASIESKOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,LEARNING DISABILITY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),918230,918230,TO BE UPDATED,8161398,SCHOOL OF ACHIEVEMENT/PRESTASIESKOOL,28.2181616671,-26.2599933333,GDE2010,99,323,GERMISTON,EKU,EKHURULENI METROPOLITAN MUNICIPALITY,EKU,EKURHULENI METROPOLITAN MUNICIPALITY,79300042,42,77315053,PARKHILL GARDENS,NOT APPLICABLE,EKURHULENI SOUTH,NOT APPLICABLE,M,DU PREEZ,,CORNER HEIDELBERG AND BLOEMHOF,STREET,CORNER HEIDELBERG AND BLOEMHOF STREET,,ELSPARK,GERMISTON,,"CORNER HEIDELBERG AND BLOEMHOF STREET,ELSPARK,GERMISTON,",PRIVATE BAG X3,ELSPARK,1418,"PRIVATE BAG X3,ELSPARK,1418",0119161917,0824114843,RURAL,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700161398,700161398,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP161398,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,704,59,,,,,,,,FALSE,,,,
103007340,0103007340,1,WC,SCHOOL OF HOPE,OF HOPE,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,LEARNING DISABILITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,1321195,NOT APPLICABLE,18.53415885,-33.95410025,WCED,99,67,MALMESBURY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,WC015,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100049,49,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,03,LAURA,COLLURA,66,TARENTAAL,ROAD,66 TARENTAAL ROAD,,BRIDGETOWN,CAPE TOWN,7764,"66 TARENTAAL ROAD,BRIDGETOWN,CAPE TOWN,7764",POST OFFICE,BRIDGETOWN,7764,"POST OFFICE,BRIDGETOWN,7764",0216379321,0836504191,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,103007340,103007340,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0103007340,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,61,10,,,,,,,,FALSE,,,,
500304214,304214,5,KZ,SCHOOL OF INDUSTRIES NEWCASTLE,OF INDUSTRIES NEWCASTLE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SEVERE BEHAVIOUR PROBLEMS,PUBLIC,TO BE UPDATED,TO BE UPDATED,62039,60376,TO BE UPDATED,99,SCHOOL OF INDUSTRIES,30.90869,-27.77796,NEIMS 2007,99,127,VRYHEID,DC26,ZULULAND DISTRICT MUNICIPALITY,KZN263,ABAQULUSI LOCAL MUNICIPALITY,52603005,5,TO BE UPDATED,TO BE UPDATED,ZULULAND,AMAJUBA,NEWCASTLE,J.H,COERTZEN,113,PANDORA,DRIVE,113 PANDORA DRIVE,,LENNOXTON,NEWCASTLE,2940,"113 PANDORA DRIVE,LENNOXTON,NEWCASTLE,2940",PRIVATE BAG X6609,NEWCASTLE,2940,"PRIVATE BAG X6609,NEWCASTLE,2940",0343173000,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,Y,ZULULAND,RURAL,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500304214,500304214,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ304214,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,45,13,,,,,,,,FALSE,,,,
700400170,400170,7,GT,SCHOOL OF TRANSFORMATION,SCHOOL OF TRANSFORMATION,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,28.2546,-26.2281,GDE2010,99,TO BE UPDA,TO BE UPDATED,EKU,EKHURULENI METROPOLITAN MUNICIPALITY,EKU,EKURHULENI METROPOLITAN MUNICIPALITY,79300032,32,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,EKURHULENI SOUTH,NOT APPLICABLE,LC,POTGIETER,316,TRICHARDTS,ROAD,316 TRICHARDTS ROAD,,PARKDENE,BOKSBURG,1448,"316 TRICHARDTS ROAD,PARKDENE,BOKSBURG,1448",P.O.BOX 5409,MEYERSDAL,1448,"P.O.BOX 5409,MEYERSDAL,1448",0118925597,0823772027,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,02/11/2006,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700400170,700400170,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,16,4,,,,,,78,9,,,,,,,,FALSE,,,,
103008027,0103008027,1,WC,SEAL COLLEGE,SEAL,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SECONDARY SCHOOL,INTELLECTUAL DISABILITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,18.50391482,-33.86469689,WCED,99,66,CAPE,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100004,4,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO NORTH,04,C.,VAN HEERDEN,9,OXALIS,STREET,9 OXALIS STREET,,,MILNERTON,7441,"9 OXALIS STREET,MILNERTON,7441",POST OFFICE,MILNERTON,7441,"POST OFFICE,MILNERTON,7441",0215552732,0833759337,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,103008027,103008027,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,11,3,,,,,,,,FALSE,,,,
700321414,321414,7,GT,SEBOKENG TECHNICAL HIGH SCHOOL,SEBOKENG TECHNICAL HIGH SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),908120,908120,TO BE UPDATED,8321414,SEBOKENG TECHNICAL HIGH SCHOOL,27.8391966671,-26.5758466671,GDE2010,99,319,VANDERBIJLPARK,DC42,SEDIBENG DISTRICT MUNICIPALITY,GT421,EMFULENI LOCAL MUNICIPALITY,74201035,35,70403001,VANDERBIJLPARK NU,NOT APPLICABLE,SEDIBENG WEST,NOT APPLICABLE,DP,RADEBE,1672,MOHALE,STREET,1672 MOHALE STREET,ZONE THIRTEEN,ZONE 13,SEBOKENG,1930,"1672 MOHALE STREET,ZONE THIRTEEN,ZONE 13,SEBOKENG,1930",P.O.BOX 2221,VEREENIGING,1930,"P.O.BOX 2221,VEREENIGING,1930",0165941982,0732405897,URBAN,YES,ACD,,N,NOT APPLICABLE,NOT APPLICABLE,22/02/1999,,905,FALSE,TRUE,NOT MOVED,TO BE UPDATED,GT,GT,700321414,700321414,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP321414,0,TO BE UPDATED,TO BE UPDATED,548,23,596,23,542,22,142,23,,,,,,,,,,,FALSE,,,,
991103202,991103202,9,LP,SEDIBENG,SEDIBENG,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,410207,410207,TO BE UPDATED,99,NOT APPLICABLE,27.66677,-23.69503,NEIMS 2007,99,9,ELLISRAS,DC36,WATERBERG DISTRICT MUNICIPALITY,LIM362,LEPHALALE LOCAL MUNICIPALITY,93602002,2,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,WATERBERG,ELLISRAS,PN,MINNAAR,222426,WILDEVY,STREET,222426 WILDEVY STREET,ONVERWACHT,ONVERWAGT,LEPHALALE,0555,"222426 WILDEVY STREET,ONVERWACHT,ONVERWAGT,LEPHALALE,0555",P.O.BOX 5643,ONVERWACHT,0557,"P.O.BOX 5643,ONVERWACHT,0557",0147636130,0825334716,TO BE UPDATED,NO,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,99,FALSE,FALSE,NOT MOVED,TO BE UPDATED,LP,LP,991103202,991103202,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,LP991103202,0,TO BE UPDATED,TO BE UPDATED,,,63,5,,,,,,98,6,,,,,,,,FALSE,,,,
922223479,922223479,9,LP,SETOTOLWANE SECONDARY,SETOTOLWANE SECONDARY,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS,TO BE UPDATED,TO BE UPDATED,NEW EDUCATION DEPARTMENT,412161,412161,TO BE UPDATED,7253801,SETOTOLWANE ELSEN SCHOOL,29.24734,-23.85054,NEIMS 2007,99,101,SESHEGO,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM354,POLOKWANE LOCAL MUNICIPALITY,93504009,9,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,CAPRICORN,MARABA,TC,KGOSANA,,SETOTOLWANE,,SETOTOLWANE,,,,0699,"SETOTOLWANE,0699",PRIVATE BAG X7372,PIETERSBURG,0699,"PRIVATE BAG X7372,PIETERSBURG,0699",01522415012,0833325292,TO BE UPDATED,NO,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,99,FALSE,FALSE,NOT MOVED,TO BE UPDATED,LP,LP,922223479,922223479,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,LP922223479,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,284,38,,,,,,,,FALSE,,,,
700331322,331322,7,GT,SIBONILE SCHOOL FOR THE BLIND,SIBONILE SCHOOL FOR THE BLIND,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,PARTIALLY SIGHTED,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),907006,907006,TO BE UPDATED,99,NOT APPLICABLE,28.1084116667,-26.4220150002,GDE2010,99,320,VEREENIGING,DC42,SEDIBENG DISTRICT MUNICIPALITY,GT422,MIDVAAL LOCAL MUNICIPALITY,74202004,4,70409051,VANDERBIJLPARK SW 1,NOT APPLICABLE,SEDIBENG EAST,NOT APPLICABLE,LE,MHLUNGU,33,GARTHVIEW,ROAD,33 GARTHVIEW ROAD,,KLOPRIVIER,KLIPRIVIER,1871,"33 GARTHVIEW ROAD,KLOPRIVIER,KLIPRIVIER,1871",P.O.BOX 534,KLIPRIVIER,1871,"P.O.BOX 534,KLIPRIVIER,1871",0119038909,0828237747,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700331322,700331322,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP331322,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,177,20,,,,,,,,FALSE,,,,
200501591,501591,2,EC,SIGCAU SPECIAL SCHOOL,SIGCAU,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,TO BE UPDATED,SPECIAL NEEDS EDUCATION SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,144486,TO BE UPDATED,99,TO BE UPDATED,,,TO BE UPDATED,99,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,LUSIKISIKI,Lusiki Central,THE,MANAGER,,,,,,,,,"SPAQENI A/A,FLAGSTAFF,",,,,,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,12/06/2008,,0,FALSE,FALSE,FROM SNE SNAP2009,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,50,5,,,,,,0,,FALSE,,,,
800021121,800021121,8,MP,SILINDOKUHLE SPECIAL SCHOOL,SILINDOKUHLE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,400042,400042,800021121,99,NOT APPLICABLE,31.82108,-25.73819,NEIMS 2007,99,19,NKOMAZI,DC32,EHLANZENI DISTRICT MUNICIPALITY,MP324,NKOMAZI LOCAL MUNICIPALITY,83204005,5,TO BE UPDATED,TO BE UPDATED,EHLANZENI,NOT APPLICABLE,NKOMAZIWEST,G,SHABANGU,,MANGENI,TRUST,MANGENI TRUST,,MBHUNY TRIBAL AUTHORITY,KWA-LWGEDLANE,,"MANGENI TRUST,MBHUNY TRIBAL AUTHORITY,KWA-LWGEDLANE,",P.O.BOX 1397,KWALUGEDLANE,1341,"P.O.BOX 1397,KWALUGEDLANE,1341",0137824154,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/07/1996,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,MP,MP,800021121,800021121,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,MP800021121,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,168,19,,,,,,,,FALSE,,,,
904261263,904261263,9,LP,SILOE SCHOOL,SILOE SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS,TO BE UPDATED,TO BE UPDATED,DEPARTMENT OF EDUCATION AND TRAINING(DET),89004,413909,TO BE UPDATED,99,NOT APPLICABLE,29.46293,-24.18427,NEIMS 2007,99,100,PIETERSBURG,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM354,POLOKWANE LOCAL MUNICIPALITY,93504001,99,91216010,PIETERSBURG NU,NOT APPLICABLE,CAPRICORN,MOGODUMO,R M,MOLEPO,,VREDERUST,FARM,VREDERUST FARM,,NO 1547 P,POLOKWANE,0700,"VREDERUST FARM,NO 1547 P,POLOKWANE,0700",PRIVATE BAG X7354,POLOKWANE,0700,"PRIVATE BAG X7354,POLOKWANE,0700",0156510222,0824496080,RURAL,NO,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,99,FALSE,FALSE,NOT MOVED,TO BE UPDATED,LP,LP,904261263,904261263,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,LP904261263,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,163,23,,,,,,,,FALSE,,,,
500410922,410922,5,KZ,SITHANDIWE SPECIAL SCHOOL,SITHANDIWE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,31.09277,-28.61778,NEIMS 2007,99,222,NKANDLA,DC28,UTHUNGULU DISTRICT MUNICIPALITY,KZN286,NKANDLA LOCAL MUNICIPALITY,52806005,5,TO BE UPDATED,TO BE UPDATED,ZULULAND,EMPANGENI,NKANDLA,N,NZUZA,,V,SECTION,V SECTION,,,NKANDLA,,"V SECTION,NKANDLA,",P.O.BOX 245,NKANDLA,3855,"P.O.BOX 245,NKANDLA,3855",0358330235,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500410922,500410922,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ410922,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,96,7,,,,,,,,FALSE,,,,
200501449,501449,2,EC,SIVE SCHOOL,SIVE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,HEARING IMPAIRMENT,PUBLIC,TO BE UPDATED,TO BE UPDATED,154247,154247,TO BE UPDATED,99,NOT APPLICABLE,28.8105,-30.3416,NEIMS 2007,99,232,MOUNT CURRIE,DC44,ALFRED NZO DISTRICT MUNICIPALITY,EC441,MATATIELE LOCAL MUNICIPALITY,24401019,19,23806021,MVENYANE,NOT APPLICABLE,MALUTI,Nunge Range,P.M,JONA,,MVENYANE,MISSION,MVENYANE MISSION,,,,,",MVENYANE MISSION,CEDARVILLE,",P.O.BOX 74,CEDARVILLE,4720,"P.O.BOX 74,CEDARVILLE,4720",,0833455069,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,Y,ALFRED NZO,RURAL,01/01/1996,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,EC,EC,200501449,200501449,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC501449,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,100,10,,,,,,,,FALSE,,,,
106008228,0106008228,1,WC,SIVIWE SCHOOL OF SKILLS,SIVIWE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SCHOOL OF SKILLS,MILD AND MODERATELY HANDICAPPED,PUBLIC,PUBLIC,WESTERN CAPE EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,18.569797,-33.990953,WCED,99,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100041,41,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,05,F.,KHULATHI,82,NY,,82 NY,,GUGULETHU,,,"82 NY,GUGULETHU,",P.O.BOX 53,GUGULETHU,7750,"P.O.BOX 53,GUGULETHU,7750",0216332958,0822286992,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,106008228,106008228,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,396,23,,,,,,,,FALSE,,,,
700211672,211672,7,GT,SIZANANI SPECIAL SCHOOL,SIZANANI SPECIAL SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SEVERE MENTAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),901002,901002,TO BE UPDATED,99,NOT APPLICABLE,28.7710433333,-25.7733266664,GDE2010,99,271,BRONKHORSTSPRUIT,DC46,METSWEDING DISTRICT MUNICIPALITY,GT462,KUNGWINI LOCAL MUNICIPALITY,74602013,13,78203002,BRONKHORSTSPRUIT NU,NOT APPLICABLE,GAUTENG NORTH,NOT APPLICABLE,QA,MTHIMKHULU,60,PLOT ROODEPOORT,FARM,60 PLOT ROODEPOORT FARM,,ROODEPOORT FARM,BRONKHORSTSPRUIT,,"60 PLOT ROODEPOORT FARM,ROODEPOORT FARM,BRONKHORSTSPRUIT,",P.O.BOX 2565,BRONKHORSTSPRUIT,1020,"P.O.BOX 2565,BRONKHORSTSPRUIT,1020",0139353027,0825563172,RURAL,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,04/01/2008,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700211672,700211672,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP211672,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,194,12,,,,,,,,FALSE,,,,
700261156,261156,7,GT,SIZWE HOSPITAL SCHOOL.,SIZWE HOSPITAL SCHOOL.,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,909149,909149,TO BE UPDATED,99,NOT APPLICABLE,28.1174,-26.13849,GDE2010,99,323,GERMISTON,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400081,81,77407003,SIZWE TROPICAL DISEASE HOSPITAL,NOT APPLICABLE,JOHANNESBURG EAST,NOT APPLICABLE,L,GOVENDER,,RIETFONTEIN HOSPITAL,,RIETFONTEIN HOSPITAL,,,,1610,"RIETFONTEIN HOSPITAL,1610",PRIVATE BAG X002,EDENVALE,1610,"PRIVATE BAG X002,EDENVALE,1610",0115314409,0722926774,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700261156,700261156,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,11,2,,,,,,,,FALSE,,,,
700251900,251900,7,GT,SIZWILE SCHOOL FOR THE DEAF,SIZWILE SCHOOL FOR THE DEAF,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,DEAF,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),912003,912003,TO BE UPDATED,8251900,SIZWILE SCHOOL FOR THE DEAF,27.8616650004,-26.2158716667,GDE2010,99,268,ROODEPOORT,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400044,44,68806001,POTCHEFSTROOM NU,NOT APPLICABLE,JOHANNESBURG WEST,NOT APPLICABLE,ME,LUVHIMBI,4339,JOHAS MOABI,DRIVE,4339 JOHAS MOABI DRIVE,,DOBSONVILLE,ROODEPOORT,,"4339 JOHAS MOABI DRIVE,DOBSONVILLE,ROODEPOORT,",P.O.BOX 120,FLORIDA,1710,"P.O.BOX 120,FLORIDA,1710",0119881017,0825575765,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700251900,700251900,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP251900,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,258,30,,,,,,,,FALSE,,,,
700220517,220517,7,GT,SONITUSSKOOL,SONITUSSKOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,HARD OF HEARING,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),904005,904005,TO BE UPDATED,8220517,SONITUSSKOOL,28.2882783333,-25.7006800001,GDE2010,99,205,WONDERBOOM,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600043,43,77609003,MAMELODI EAST,NOT APPLICABLE,TSHWANE SOUTH,NOT APPLICABLE,JN,STAPELBERG,180,JAN COETZEE,STREET,180 JAN COETZEE STREET,,EAST LYNNE,PRETORIA,0039,"180 JAN COETZEE STREET,EAST LYNNE,PRETORIA,0039",P.O.BOX 15408,LYNN EAST,0039,"P.O.BOX 15408,LYNN EAST,0039",0128001161,0825560559,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700220517,700220517,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP220517,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,321,37,,,,,,,,FALSE,,,,
