NatEmis,ProvinceCD,Province,Institution_Name,Name,Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuildings,ExDept,PaypointNo,ComponentNo,ResponsibilityCode,ExamNo,New_ExamsNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,StreetName,Street,StreetType,Township_Village,Suburb,Town_City,Postal Code,StreetAddress,Box_P_Bag,Post Office,PostalAddress,Telephone,TEL LENGTH,cellno,CELL LENGTH,Urban_Rural,Section21,Section21_Funct,Quintile,NAS,NodalArea,NAT,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,Snap_Learners_2011,Educator_Numbers_2011,MAIN_SATELITE,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
700120154,7,GT,THE HAMLET SCHOOL,THE HAMLET,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),911012,911012,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.0426683333,-26.2412999998,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400058,58,77409143,KLIPSPRUIT WEST,NOT APPLICABLE,JOHANNESBURG SOUTH,TO BE UPDATED,D.C,JOYCE,125,125 BERTHA STREET,BERTHA,STREET,,TURFFONTEIN,JOHANNESBURG,2140,"125 BERTHA STREET,TURFFONTEIN,JOHANNESBURG,2140","74280,",TURFFONTEIN,"74280,TURFFONTEIN,2190",0116832362,10,0829271966,10,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,322,121,,FALSE,,,
500281015,5,KZ,THE KENMONT COMBIN,THE KENMONT,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,LEARNING DIFFICULTY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),99,072005,TO BE UPDATED,5411270,5411240,KENMONT HIGH SCHOOL,31.029983,-29.9017,NEIMS 2007,34,DURBAN,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200066,66,57218042,FYNNLANDS,ETHEKWINI,UMLAZI,DURBAN CENTRAL,MRS.E.C,KLOPPER,45,45 ISLAND ROAD,ISLAND,ROAD,,BLUFF,DURBAN,,"45 ISLAND ROAD,BLUFF,DURBAN,",PRIVATE BAG X3,FYNNLANDS,"PRIVATE BAG X3,FYNNLANDS,4052",0314664477,10,,,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,515,130,,FALSE,,,
700400256,7,GT,THE KEY SCHOOL,THE KEY,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,ORDINARY,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.02678,-26.18295,GDE2010,TO BE UPDA,TO BE UPDATED,EKU,EKHURULENI METROPOLITAN MUNICIPALITY,EKU,EKURHULENI METROPOLITAN MUNICIPALITY,79400087,87,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,JOHANNESBURG EAST,TO BE UPDATED,JG,GOUS,7,7 RHODES AVENUE,RHODES,AVENUE,,PARKTOWN,JOHANNESBURG,2193,"7 RHODES AVENUE,PARKTOWN,JOHANNESBURG,2193",P.O.BOX 846111,GREENSIDE,"P.O.BOX 846111,GREENSIDE,2034",0117262445,10,0834118385,10,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,,,,,33,7,,,26,17,,FALSE,,,
700400430,7,GT,THE LEARNING CURVE,THE LEARNING CURVE,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,TO BE UPDATED,LEARNING DISABILITY,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,,TO BE UPDATED,99,,NOT APPLICABLE,27.89727,-26.15461,GDE2010,99,99,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,JOHANNESBURG WEST,NOT APPLICABLE,NC,POMEROY,19,19 PHILLIPS AVENUE,PHILLIPS,AVENUE,,DISCOVERY,ROODEPOORT,1709,"19 PHILLIPS AVENUE,DISCOVERY,ROODEPOORT,1709",,,,,,0824597233,10,URBAN,NO,NONE,TO BE UPDATED,N,NOT APPLICABLE,TO BE UPDATED,NO,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,5,,FALSE,,,
500249158,5,KZ,THE PHOENIX P,THE PHOENIX,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS EDUCATION,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,ETHEKWINI,UMLAZI,DURBAN CENTRAL,THE,MANAGER,50,50 MOUNTAIN VIEW,MOUNTAIN,VIEW,,,ROSEGLEN,4091,"50 MOUNTAIN VIEW,ROSEGLEN,4091",P.O.BOX 47134,GREYVILLE,"P.O.BOX 47134,GREYVILLE,4023",0312089268,10,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,,,FALSE,,,
500281089,5,KZ,THE REUNION FOR CEREBRAL PALSY CHILDREN,THE REUNION,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,CEREBAL PALSY,PUBLIC,TO BE UPDATED,TO BE UPDATED,55113,052011,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,30.93864,-29.96922,NEIMS 2007,34,DURBAN,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200076,76,TO BE UPDATED,TO BE UPDATED,ETHEKWINI,UMLAZI,PHUMELELAUMLAZI,M.E,THABISILE,,FIRST AVENUE,FIRST,AVENUE,,REUNION,DURBAN,4060,"FIRST AVENUE,REUNION,DURBAN,4060",P.O.BOX 32006,MOBENI,"P.O.BOX 32006,MOBENI,4060",0314691094,10,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,166,59,,FALSE,,,
700400319,7,GT,THE WINGS OF LIFE PRIMARY,THE WINGS OF LIFE,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,PRIMARY SCHOOL,PRIMARY SUBJECTS,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,,TO BE UPDATED,99,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,SEDIBENG WEST,TO BE UPDATED,M,DIPPENAAR,2,2 THACKERY STREET,THACKERY,STREET,,SW5,VANDERBIJLPARK,,"2 THACKERY STREET,SW5,VANDERBIJLPARK,",,,1900,0169331088,10,0832540632,10,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,19,7,,FALSE,,,
500489621,5,KZ,THEMBIMFUNDO SPECIAL                              ,THEMBIMFUNDO,OPEN,TO BE UPDATED,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,260169,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,THE,MANAGER,,,,,,,KWA PETT,3820,"KWA PETT,3820",P.O.BOX 67,KWA PETT,"P.O.BOX 67,KWA PETT,3820",0354764704,10,0835426979,10,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,120,24,,FALSE,,,
700261339,7,GT,THEMBINKOSI FOR SMH,THEMBINKOSI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),906010,917163,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.2305399997,-25.9921766672,GDE2009,205,WONDERBOOM,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79300002,2,77313008,TWEEFONTEIN AH,NOT APPLICABLE,EKURHULENI NORTH,TO BE UPDATED,T.A,SATHEKGA,2551,2551 HOSPITAL VIEW EXTENSION,HOSPITAL VIEW,EXTENSION,TEMBISA NORTH,,KEMPTON PARK,1632,"2551 HOSPITAL VIEW EXTENSION,TEMBISA NORTH,KEMPTON PARK,1632",P.O. BOX 432,OLIFANTSFONTEIN,"P.O. BOX 432,OLIFANTSFONTEIN,1666",0119262724,10,0823415640,10,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,441,105,,FALSE,,,
445109060,4,FS,THIBOLOHA SPEC,THIBOLOHA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,DEAF & BLIND,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),128229,912003,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.816526,-28.538407,FSED 2007,333,WITSIESHOEK,DC19,THABO MOFUTSANYANE DISTRICT MUNICIPALITY,FS194,MALUTI A PHOFUNG LOCAL MUNICIPALITY,41904027,27,41512007,MANDELA PARK,NOT APPLICABLE,THABO MOFUTSANYANA,CIRCUIT8,M.A,STEYN,,MOTEBANG STREET,MOTEBANG,STREET,,,WITSIESHOEK,9870,"MOTEBANG STREET,WITSIESHOEK,9870",PRIVATE BAG X829,,"PRIVATE BAG X829,9870",0587130048,10,0825787095,10,URBAN,YES,ABCDE,TO BE UPDATED,Y,MALUTI-A-PHOFUNG,RURAL,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,244,35,,35,322,,363,157,,FALSE,,,
910131676,9,LP,THUSANANG SCHOOL,THUSANANG,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),890003,413627,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.31215,-24.88116,NEIMS 2007,94,WARMBAD,DC36,WATERBERG DISTRICT MUNICIPALITY,LIM366,BELA-BELA LOCAL MUNICIPALITY,93606006,6,91801000,NONE,NOT APPLICABLE,WATERBERG,WARMBAD,M.E,MASHISHI,,LESEPING SECTION,LESEPING,SECTION,,,WARMBAD,0480,"LESEPING SECTION,WARMBAD,0480",P.O.BOX2521,,"P.O.BOX2521,0481",0147377746,10,0833021618,10,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,240,68,,FALSE,,,
500283790,5,KZ,THUTHUKANI SPECIAL,THUTHUKANI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,99,052013,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,31.90212,-28.70916,NEIMS 2007,28,LOWER UMFOLOZI,DC28,UTHUNGULU DISTRICT MUNICIPALITY,KZN282,UMHLATHUZE LOCAL MUNICIPALITY,52802026,26,TO BE UPDATED,TO BE UPDATED,ZULULAND,EMPANGENI,LOWERUMFOLOZI,MRS .M,COMBRINCK,,OLD MTUBA ROAD,OLD MTUBA,ROAD,,,EMPANGENI,3910,"OLD MTUBA ROAD,EMPANGENI,3910",P.O.BOX 1121,EMPANGENI,"P.O.BOX 1121,EMPANGENI,3910",0357920080,10,0825635362,10,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,353,101,,FALSE,,,
700212183,7,GT,TIQWA SKOOL,TIQWA,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MILD MENTAL DISABILITY,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.3501599999,-25.7700216665,GDE2009,201,RUSTENBURG,DC37,BOJANALA DISTRICT MUNICIPALITY,NW373,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600040,40,60319023,RUSTENBURG NU,NOT APPLICABLE,TSHWANE SOUTH,TO BE UPDATED,S.C,FOURIE,89,89 VERGELEDEN ROAD,VERGELEDEN,ROAD,,WILLOW GLEN,PRETORIA,,"89 VERGELEDEN ROAD,WILLOW GLEN,PRETORIA,",P.O.BOX 74315,LYNNWOODRIDGE,"P.O.BOX 74315,LYNNWOODRIDGE,0040",0128165011,10,0732181667,10,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,18,18,,FALSE,,,
600102407,6,NW,TLAMELANG,TLAMELANG,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,PHYSICAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,961669,961669,TO BE UPDATED,4254,9434254,TLAMELANG SPECIAL SCHOOL,25.60621,-26.19658,NEIMS 2007,87,DITSOBOTLA,DC38,CENTRAL DISTRICT MUNICIPALITY,NW383,MAFIKENG LOCAL MUNICIPALITY,63803025,25,60823010,MMABATHO NU,NGAKA MODIRI MOLEMA,MAFIKENG,MOOIFONTEIN,B.J,ODENDAAL,,TLAMELANG,TLAMELANG,,,GELUKSPAN,P.O RADITHUSO,2738,"TLAMELANG ,GELUKSPAN,P.O RADITHUSO,2738",P.O.BOX 10,RADITHUSO,"P.O.BOX 10,RADITHUSO,2738",0183362111,10,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,177,100,,FALSE,,,
600102408,6,NW,TOMO SPECIAL,TOMO,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,960661,960661,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,25.79663,-25.31754,NEIMS 2007,7,LEHURUTSHE,DC38,CENTRAL DISTRICT MUNICIPALITY,NW385,RAMOTSHERE MOILOA LOCAL MUNICIPALITY,63805006,6,61001002,GOPANE,NGAKA MODIRI MOLEMA,ZEERUST,ZEERUST,G.B,MOLEKOA,,LUTHERAN CHURCH,LUTHERAN CHURCH,,,SKOON PLAAS,GOPANE,2882,"LUTHERAN CHURCH ,SKOON PLAAS,GOPANE,2882",P.O.BOX 5274,GOPANE,"P.O.BOX 5274,GOPANE,2882",0183660103,10,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,4,,FALSE,,,
501404186,5,KZ,TONGAAT COLLEGE OF EDUCATION,TONGAAT,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS EDUCATION,INDEPENDENT,TO BE UPDATED,TO BE UPDATED,99,,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,31.02748,-29.77452,GEOCODE 2010 GOOGLE EARTH,TO BE UPDA,TO BE UPDATED,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200035,35,TO BE UPDATED,TO BE UPDATED,ETHEKWINI,PORT SHEPSTONE,PHOENIX,THE,MANAGER,,,,,,,,,,,,,,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,,,FALSE,,,
500325452,5,KZ,TONGAAT SCHOOL FOR THE SMH,TONGAAT   FOR THE SMH,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),99,052014,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,31.12492,-29.54412,NEIMS 2007,32,LOWER TUGELA,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200062,62,TO BE UPDATED,TO BE UPDATED,ETHEKWINI,PINETOWN,PHOENIX,MRS.N.C,NTULI,,NKOSIBOMVU ROAD,NKOSIBOMVU,ROAD,,KWATIBA,TONGAAT,4400,"NKOSIBOMVU ROAD,KWATIBA,TONGAAT,4400",P.O.BOX 2053,TONGAAT,"P.O.BOX 2053,TONGAAT,4400",0329453215,10,0832862377,10,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,110,28,,FALSE,,,
700231456,7,GT,TRANSORANJE-SKOOL VIR DOWES,TRANSORANJE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,HEARING IMPAIRMENT,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),903012,903012,TO BE UPDATED,NOT APPLICABLE,8231456,NOT APPLICABLE,28.1307766671,-25.7498983337,GDE2009,204,PRETORIA,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600003,3,77613000,NONE,NOT APPLICABLE,TSHWANE SOUTH,TO BE UPDATED,A.W,DILL,855,855 CHURCH STREET,CHURCH,STREET,,PRETORIA WEST,PRETORIA,0183,"855 CHURCH STREET,PRETORIA WEST,PRETORIA,0183",P.O BOX 19036,PRETORIA WEST,"P.O BOX 19036,PRETORIA WEST,0117",0123866072,10,0825543482,10,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,188,167,,FALSE,,,
700221333,7,GT,TRANSVALIASKOOL-SCHOOL,TRANSVALIA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,PHYSICAL DISABILITY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),903013,904179,TO BE UPDATED,NOT APPLICABLE,8221333,NOT APPLICABLE,28.2884299995,-25.7006766668,GDE2009,205,WONDERBOOM,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600043,43,77603036,LAUDIUM,NOT APPLICABLE,TSHWANE SOUTH,TO BE UPDATED,S.J,VAN DER WESTHUIZEN,200,200 JAN COETZEE STREET,JAN COETZEE,STREET,,DERDEPOORT PARK X3,PRETORIA,0186,"200 JAN COETZEE STREET,DERDEPOORT PARK X3,PRETORIA,0186",PRIVATE BAG X6,LYNN EAST,"PRIVATE BAG X6,LYNN EAST,0039",0128001071,10,0825543665,10,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,331,170,,FALSE,,,
700221408,7,GT,TSHEGOFATSONG SPECIAL SCHOOL,TSHEGOFATSONG,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),904007,904007,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.3856266669,-25.7258283332,GDE2009,205,WONDERBOOM,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600018,18,77603036,LAUDIUM,NOT APPLICABLE,TSHWANE SOUTH,TO BE UPDATED,E,MKHIZE,20854,20854 NETSHIBUPFE-NKUNA STREET,NETSHIBUPFE-NKUNA,STREET,MAMELODI,MAMELODI EAST,PRETORIA,0122,"20854 NETSHIBUPFE-NKUNA STREET,MAMELODI,MAMELODI EAST,PRETORIA,0122",P.O.BOX  79398,MAMELODI,"P.O.BOX  79398,MAMELODI,0122",0128015084,10,0825534504,10,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,232,62,,FALSE,,,
930320346,9,LP,TSHILIDZINI SCHOOL,TSHILIDZINI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,PHYSICAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),99,410589,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,30.42523,-22.99862,NEIMS 2007,107,THOHOYANDOU,DC34,VHEMBE DISTRICT MUNICIPALITY,LIM343,THULAMELA LOCAL MUNICIPALITY,93403038,38,90721013,MADZINGANDEVHE,NOT APPLICABLE,VHEMBE,DZINDI,M.F,MHLUMA,,DENZHENI LOCATION,DENZHENI,LOCATION,DENZHENI,,SHAYANDIMA,0945,"DENZHENI LOCATION,DENZHENI,SHAYANDIMA,0945",PRIVATE BAG X910,SHAYANDIMA,"PRIVATE BAG X910,SHAYANDIMA,0945",01596431978,11,0835767590,10,RURAL,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,454,46,,,,,478,197,,FALSE,,,
993304507,9,LP,TSHILWAVHUSIKU RAZWIMISANI,TSHILWAVHUSIKU,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,VHEMBE,SOUTPANSBERG,THE,MANAGER,,,,,,,TSHILWAVHUSIKU,0938,"TSHILWAVHUSIKU,0938",P.O.BOX  250,,"P.O.BOX  250,0938",0768707346,10,0823363040,10,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,173,26,,FALSE,,,
926262058,9,LP,TSOGA - O-ITIRELE,TSOGA - O-ITIRELE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,CAPRICORN,TO BE UPDATED,THE,MANAGER,,,,,,,,,,P.O.BOX 2963,CHUENESPOORT,"P.O.BOX 2963,CHUENESPOORT,0745",,,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,,,FALSE,,,
