NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,LURITS_Status,Sector,Type_DoE,Phase_DoE,TYPE_LURITS,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,Latitude,Longitude,GISSource2,DRD_Code,DRD_DistanceMoved_Metres,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,CloseDate1,CloseReason1,CloseDate2,CloseReason2,TransDate,TransComm,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,MLComment1,MLComment2,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,Verification_Date,DEM_Comment,NEIMSEMISN,DEM_CHKS,DEMCOM,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,GradeR_Lrns_2010,Snap_Learners_2011,Educator_Numbers_2011,GradeR_Lrns_2011,Snap_Learners_2012,Educator_Numbers_2012,GradeR_Lrns_2012,Snap_Learners_2013,Educator_Numbers_2013,GradeR_Lrns_2013,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS,ECD_SOCIALDEVELOPMEN_NO,Status_2007,Status_2008,Status_2009,Status_2010,Status_2011,Status_2012,Status_2013
700400161,400161,7,GT,CRAIGLANDS REMEDIAL SCHOOL,GRAIGLANDS REMEDIAL SCHOOL,OPEN,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,PRIMARY SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,LEARNING DISABILITY,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,-26.12207,28.02484,,D,,TO BE UPDA,TO BE UPDATED,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400090,90,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,JOHANNESBURG EAST,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,IL,TURNER,20,GROSVENOR,AVENUE,GROSVENOR AVE,,CRAIGHALL PARK,JOHANNESBURG,2024,"20 GROSVENOR AVENUE,,CRAIGHALL PARK,JOHANNESBURG,2024",P.O.BOX 411386,CRAIGHALL,2024,"P.O.BOX 411386,CRAIGHALL,2024",0113254802,0828788903,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,16/10/2006,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,GT,GT,700400161,700400161,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,77,7,,,,,,,,,,,,,,,,,,,,OPEN,,
700400168,400168,7,GT,CEDARWOOD SCHOOL,CEDARWOOD SCHOOL,OPEN,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,-25.9874867,28.0439168,,M,26,TO BE UPDA,TO BE UPDATED,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400094,94,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,JOHANNESBURG EAST,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,J,EURELLE,113,DUNMAGLASS,ROAD,DUNMAGLASS ROAD,,GLEN FERNESS,MIDRAND,2068,"113 DUNMAGLASS ROAD,,GLEN FERNESS,MIDRAND,2068",P.O.BOX 812,WITKOPPEN,2068,"P.O.BOX 812,WITKOPPEN,2068",0114659830,0826545421,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,30/10/2006,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,GT,GT,700400168,700400168,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,160,23,,,,,,224,30,,229,,,,,,,,,,,,,,,OPEN,,,OPEN,OPEN,
700400170,400170,7,GT,SCHOOL OF TRANSFORMATION,SCHOOL OF TRANSFORMATION,OPEN,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,ORDINARY SCHOOL,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,-26.228134,28.254679,,O,0,TO BE UPDA,TO BE UPDATED,EKU,EKHURULENI METROPOLITAN MUNICIPALITY,EKU,EKURHULENI METROPOLITAN MUNICIPALITY,79300032,32,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,EKURHULENI SOUTH,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,LC,POTGIETER,316,TRICHARDTS,ROAD,TRICHARDS STREET,,PARKDENE,BOKSBURG,1448,"316 TRICHARDTS ROAD,,PARKDENE,BOKSBURG,1448",P.O.BOX 5409,MEYERSDAL,1448,"P.O.BOX 5409,MEYERSDAL,1448",0118925597,0833611806,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02/11/2006,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,GT,GT,700400170,700400170,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,16,4,,,,,,78,9,,,,,,,,,,,,,,,,,OPEN,,,OPEN,,
700400176,400176,7,GT,JUNE NICHOLLS,JUNE NICHOLLS,OPEN,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,-26.72912,27.82731,,D,,TO BE UPDA,TO BE UPDATED,DC42,SEDIBENG DISTRICT MUNICIPALITY,GT421,EMFULENI LOCAL MUNICIPALITY,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,SEDIBENG WEST,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,HCM,TALJAARD,27,CARTER,,CARTER STREET,,SW5,VANDERBIJLPARK,1905,"27 CARTER,SW5,VANDERBIJLPARK,1905",P.O.BOX 1905,LUMIER,1905,"P.O.BOX 1905,LUMIER,1905",0169824725,0724486799,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,08/09/2006,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,GT,GT,700400176,700400176,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,30,1,,,,,,,,,,,,,,,,,,,,OPEN,,
700400256,400256,7,GT,THE KEY SCHOOL,THE KEY SCHOOL,OPEN,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,ORDINARY SCHOOL,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,-26.182723,28.02696,,O,0,TO BE UPDA,TO BE UPDATED,EKU,EKHURULENI METROPOLITAN MUNICIPALITY,EKU,EKURHULENI METROPOLITAN MUNICIPALITY,79400087,87,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,JOHANNESBURG NORTH,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,JG,GOUS,7,RHODES,AVENUE,RHODES AVENUE,,PARK TOWN,JOHANNESBURG,2034,"7 RHODES AVENUE,,PARK TOWN,JOHANNESBURG,2034",P.O.BOX 846111,GREENSIDE,2034,"P.O.BOX 846111,GREENSIDE,2034",0117262445,0835556412,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,07/07/2008,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,GT,GT,,,YES,TO BE UPDATED,01/01/1900,TO BE UPDATED,,0,TO BE UPDATED,TO BE UPDATED,,,,,33,7,27,,,28,5,,,,,,,,,,,,,,,,,,OPEN,OPEN,OPEN,,
700400258,400258,7,GT,RASLOUW ACADEMY,RASLOW ACADEMY,OPEN,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,ORDINARY SCHOOL,PRIVATE,PRIVATE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,8400258,RASLOUW ACADEMY,-25.8384863675,28.1380494726,,D,0,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TSHWANE SOUTH,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,U,PRETORIUS,,,,BAARD STREET,RASLOUW,,,,,P.O.BOX 50241,,,TO BE UPDATED,0126568563,0824929110,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,18/08/2008,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,100,13,,,,114,16,,,,,,,,,,,,,,,,,,OPEN,,OPEN,,
700400272,400272,7,GT,CROSS OVER JUNIOR REMEDIAL INDEPENDENT SCHOOL,CROSS OVER JUNIOR REMEDIAL INDEPENDENT SCHOOL,OPEN,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,PRIMARY SCHOOL,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,-26.2875566,28.11663659,,M,69,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,EKURHULENI METROPOLITAN MUNICIPALITY,79300038,38,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,EKURHULENI SOUTH,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M,STEWART,,,STREET,ROSSLYN AVENUE,,NO. 25 JS BUILDING,ALBERTON,1450,"STREET,,NO. 25 JS BUILDING,ALBERTON,1450",,RANDHART ALBERTON,,"POST OFFICE,RANDHART ALBERTON,",0116245098,0836574167,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,03/04/2009,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,GT,NOT MOVED,700400272,,YES,BASED ON INTERACTION BETWEEN HILTON AND THE PROVINCE'S EMIS UNIT,22/09/2009,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,11,2,,37,3,,,,,,,,,,,,0,0,0,,,,,OPEN,OPEN,,
700400286,400286,7,GT,AFRICAN LEADERSHIP ACADEMY,AFRICAN LEARDERSHIP,OPEN,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,-26.07476,27.91652,,D,0,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,JOHANNESBURG WEST,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,CJB,BRADFORD,,,,1050 PRINTECH AVENUE,,,,,,P.O.BOX 529,,,TO BE UPDATED,0116993000,0728566159,URBAN,NO,NONE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/07/2009,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,GT,NOT MOVED,700400286,,YES,BASED ON INTERACTION BETWEEN HILTON AND THE PROVINCE'S EMIS UNIT,22/09/2009,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,179,33,,184,32,,171,30,,177,20,,,,,,0,0,0,,,,,OPEN,OPEN,OPEN,
700400309,400309,7,GT,FUNDA UJABULE SCHOOL INSTITUTE FOR CHILDHOOD EDUCATION,FUNDA UJABULE SCHOOL INSTITUTE FOR CHILDHOOD EDUCATION,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,PRIMARY SCHOOL,ORDINARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,-26.2843124266,27.9008186236,,D,,TO BE UPDA,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,JOHANNESBURG CENTRAL,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,MR,MABOYA,,PIMVILLE,LOCATION,MOROLA & MTANGAI,PIMVILLE,SOWETO,JOHANNESBURG,1804,"PIMVILLE LOCATION,JOHANNESBURG,1809",P.O.BOX 55,,1809,"P.O.BOX 55,1809",0115595011,0765239873,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,06/10/2009,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,163,3,,220,,,,,,,,,,,,,,,,,,OPEN,OPEN,
700400319,400319,7,GT,THE WINGS OF LIFE PRIMARY,THE WINGS OF LIFE PRIMARY,OPEN,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,PRIMARY SCHOOL,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,-26.71216,27.82649,,D,,TO BE UPDA,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,SEDIBENG WEST,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,MD,DIPPENAAR,,,,THACKERY STREET,,,VANDERBIJLPARK,1900,"VANDERBIJLPARK,1900",P.O.BOX 56,,1900,"P.O.BOX 56,1900",0169331088,0832540632,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,23/09/2009,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,36,4,,,,,,,,,,,,,,,,,,,,OPEN,,
700400323,400323,7,GT,KWA-THEMA SKILLS SCHOOL,KWA-THEMA SKILLS SCHOOL,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,TO BE UPDATED,PUBLIC,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,-26.28,28.395,,D,,TO BE UPDA,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GAUTENG EAST,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,MW,MTHEMBU,,"EXT 1, KWA THEMA",LOCATION,SAM NGEMA DRIVE,KWA - THEMA,SPRINGS,EKURHULENI,1575,"EXT 1, KWA THEMA LOCATION,EKURHULENI,1575",P.O.BOX 57,,1575,"P.O.BOX 57,1575",0117365202,0825567635,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,11/05/2009,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,666,36,,,,,,,,,,,,,,,,,,,,OPEN,,
700400348,400348,7,GT,FOOTPRINTS PREPARATORY SCHOOL,FOOTPRINTS,OPEN,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,TO BE UPDATED,PRIVATE,PRIVATE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,-26.09599,27.98047,,D,,TO BE UPDA,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,JOHANNESBURG NORTH,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,SL,ROWE,,"MALANSHOF, RANDBURG",,JAN MARAIS STREET,,,JOHANNESBURG,2040,"MALANSHOF, RANDBURG,JOHANNESBURG,2040",P.O.BOX 58,,2040,"P.O.BOX 58,2040",0117910062,0834577382,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,11/03/2010,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,41,8,,,,,,,,,,,,,,,,,,,,OPEN,,
700400361,400361,7,GT,"JOHANNESBURG SCHOOL FOR THE BLIND,LOW VISION AND MULTIPLE DISABILITY (BEKA)","JOHANNESBURG SCHOOL FOR THE BLIND,LOW VISION AND MULTIPLE DISABILITY (BEKA)",OPEN,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,TO BE UPDATED,PRIVATE,PRIVATE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,-26.179,28.00752,,D,,TO BE UPDA,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,JOHANNESBURG NORTH,NOT APPLICABLE,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,A,MBANGENI,,"CNR. SWITHIN STREET, AUCKLANDPARK",STREET,LOTHBURY ROAD & CORNER SWITHIN STREET,,,JOHANNESBURG,2006,"CNR. SWITHIN STREET, AUCKLANDPARK STREET,JOHANNESBURG,2006",P.O.BOX 59,,2006,"P.O.BOX 59,2006",0117266529,0781359036,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,01/01/2011,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,OPEN,,
700400389,400389,7,GT,ROXER ACADEMY,ROXER ACADEMY,OPEN,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,PRIMARY SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,-26.14588,28.28675,,D,,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,EKURHULENI METROPOLITAN MUNICIPALITY,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,EKURHULENI NORTH,NOT APPLICABLE,,TO BE UPDATED,,,,,A,RICHTER,135,REIER,ROAD,REIER ROAD,,ATLASVILLE,BOKSBURG,1459,"135 REIER ROAD,,ATLASVILLE,BOKSBURG,1459",,,,TO BE UPDATED,0119731747,0842109833,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,TO BE UPDATED,01/01/2011,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,14,2,,,,,,,,,,,,,,,,,,,,OPEN,,
700400430,400430,7,GT,THE LEARNING CURVE,THE LEARNING CURVE,OPEN,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,PRIMARY SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,LEARNING DISABILITY,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,-26.15461,27.89727,,D,,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,JOHANNESBURG WEST,NOT APPLICABLE,,TO BE UPDATED,,,,,NC,POMEROY,19,PHILLIPS,AVENUE,PHILLIPS AVENUE,,DISCOVERY,ROODEPOORT,1709,"19 PHILLIPS AVENUE,,DISCOVERY,ROODEPOORT,1709",21 VISCOUNT AVENUE,,,TO BE UPDATED,,0824597233,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,TO BE UPDATED,01/01/2011,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,44,5,,,,,,,,,,,,,,,,,,,,OPEN,,
700400551,400551,7,GT,SOWLE CENTRE,SOWLE CENTRE,OPEN,CLOSED,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,COMBINED SCHOOL,TO BE UPDATED,PRIVATE,PRIVATE,NEW EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,-26.116852,28.307793,,D,,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,EKURHULENI NORTH,NOT APPLICABLE,,TO BE UPDATED,,,,,S.A,BIRD,95,,,BODEN ROAD,BENONI SMALL FARMS,BENONI,BENONI,1501,"95  ,BENONI SMALL FARMS,BENONI,BENONI,1501",PRIVATE BAG X43,BENONI,1500,"PRIVATE BAG X43,BENONI,1500",0119633476,0768130237,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,TO BE UPDATED,,NOT APPLICABLE,0,,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,01/01/1900,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700400579,400579,7,GT,CHRYSALIS ACADEMY,CHRYSALIS ACADEMY,OPEN,TO BE UPDATED,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,TO BE UPDATED,SPECIAL NEEDS,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,,,,,NOT APPLICABLE,,,,,,,,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800096,96,77421013,CHARTWELL AH,NOT APPLICABLE,JOHANNESBURG NORTH,NOT APPLICABLE,,,,,,,C,STUCKE,,,,"POLT 1, RUNNYMEAD AVENUE",CHARTTWELL NORTH EAST,FOURWAYS,JOHANNESBURG,2155,,P.O.BOX 2074,JUSKEI PARK,2153,TO BE UPDATED,0110250551,0833080701,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,,01/01/2013,NOT APPLICABLE,0,,,,,GT,NOT MOVED,700400579,,YES,BASED ON INTERACTION BETWEEN HILTON AND THE PROVINCE'S EMIS UNIT,02/04/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
